Unnamed: 0,CID,SMILES,Solubility,Experiment Solubility-PubChem
6103,38035.0,C1=CC(=C(C(=C1)Cl)Cl)C2=CC=C(C=C2)Cl,5.51e-07 M,
6104,38036.0,C1=CC=C(C(=C1)C2=CC(=C(C=C2)Cl)Cl)Cl,5.16e-07 M,
6105,38037.0,C1=CC(=CC(=C1)Cl)C2=CC(=CC(=C2)Cl)Cl,Solubility in water varies because Aroclors are variable mixtures.,Solubility in water varies because Aroclors are variable mixtures.
6106,38040.0,C1=CC(=C(C(=C1)Cl)Cl)C2=C(C(=CC=C2)Cl)Cl,5.34e-08 M,
6107,38044.0,C1=CC=C2C(=C1)C(=C(C(=O)O2)[N+](=O)[O-])N,>30.9 [ug/mL],>30.9 [ug/mL] (The mean of the results at pH 7.4)
6108,38072.0,C1=CC=C2C(=C1)C(=O)C3=CC=CC=C3N2CC(=O)O,36.8 [ug/mL],36.8 [ug/mL] (The mean of the results at pH 7.4)
6109,38078.0,CC(C)N.C(C(=O)O)NCP(=O)(O)O,"In water, 1.05X10+6 mg/L at 25 °C","In water, 1.05X10+6 mg/L at 25 °C"
6110,38090.0,CCC1=C(C(=CC=C1)CC)N(CC(=O)OCC)C(=O)CCl,3.37e-04 M,
6111,38199.0,C1=C2C3=C(C(=C(C(=C3Cl)Cl)Cl)Cl)OC2=C(C(=C1Cl)Cl)Cl,3.30e-12 M,
6112,38200.0,C12=C(C(=C(C(=C1Cl)Cl)Cl)Cl)OC3=C2C(=C(C(=C3Cl)Cl)Cl)Cl,2.61e-12 M,
6113,38221.0,COC1=C(C=C(C=C1)N)N.OS(=O)(=O)O,"10 to 50 mg/mL at 65.3° F (NTP, 1992)","10 to 50 mg/mL at 65.3 °F (NTP, 1992)"
6114,38222.0,CCCCCCCCCCCC1=CC=C(C=C1)S(=O)(=O)O,2.236 mg/L @ 25 °C (est),
6115,38235.0,CC(C)(C)C(=NOC(=O)NC)CSC,0.02 M,5.2 G/L WATER AT 22 °C
6116,38251.0,C1=C2C(=CC(=C1Cl)Cl)OC3=C(O2)C(=C(C(=C3Cl)Cl)Cl)Cl,1.13e-11 M,
6117,38252.0,C1=CC=C2C(=C1)OC3=C(O2)C=C(C=C3)Cl,1.46e-06 M,
6118,38253.0,C1=CC=C2C(=C1)OC3=C(O2)C(=C(C=C3Cl)Cl)Cl,2.92e-08 M,
6119,38254.0,C1=CC2=C(C=C1Cl)OC3=C(O2)C(=C(C(=C3Cl)Cl)Cl)Cl,3.37e-10 M,
6120,38277.0,C1=CC(=C(C=C1Cl)Cl)C2=C(C=C(C=C2Cl)Cl)Cl,2.19e-08 M,
6121,38283.0,CC(=CC1C(C1(C)C)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C,"In water, 1.0X10-2 mg/L (<9.0 ug/L) at 25 °C","In water, 1.0X10-2 mg/L (<9.0 ug/L) at 25 °C"
6122,38306.0,C1=C(C=C(C(=C1Cl)Cl)Cl)C2=CC(=C(C(=C2Cl)Cl)Cl)Cl,1.90e-09 M,
6123,38307.0,CC(C)(OC(C)(C)Cl)Cl,WATER SOLUBLE,WATER SOLUBLE
6124,38410.0,C1=C(C(=C(C(=C1Cl)Cl)Cl)C2=C(C(=CC(=C2Cl)Cl)Cl)Cl)Cl,6.31e-10 M,
6125,38479.0,CCC(CC)NC1=C(C=C(C(=C1[N+](=O)[O-])C)C)[N+](=O)[O-],1.07e-06 M,Soluble in most organic solvents
6126,38521.0,C1CCC2(CC1)OCC(O2)CN=C(N)N,1.93e+00 g/L,1.93e+00 g/L
6127,38679.0,CC(C(=O)C)S,"slightly soluble in water; soluble in alcohol, ether, pyridine and aqueous alkalis","slightly soluble in water; soluble in alcohol, ether, pyridine and aqueous alkalis"
6128,38738.0,C1=CC(=CC(=C1)Cl)C(=O)CBr,SOL IN ALCOHOL,SOL IN ALCOHOL
6129,38742.0,CC1=C(NC2=C1C=CC=C2[N+](=O)[O-])C,1.2 [ug/mL],1.2 [ug/mL] (The mean of the results at pH 7.4)
6130,38764.0,CCCCCCC1=CC=C(C=C1)C2=CC=C(C=C2)C#N,"less than 1 mg/mL at 68° F (NTP, 1992)","less than 1 mg/mL at 68 °F (NTP, 1992)"
6131,38779.0,CCCSP(=O)(OCC)OC1=C(C=C(C=C1)Br)Cl,7.49e-05 M,Readily miscible with most organic solvents.
6132,38839.0,CC1=CC(=CC=C1)C(=O)C2=CC(=C(C=C2)OC)C,8.32e-06 M,
6133,38853.0,C[C@](CC1=CC(=C(C=C1)O)O)(C(=O)O)N,>31.7 [ug/mL],>31.7 [ug/mL] (The mean of the results at pH 7.4)
6134,38854.0,CC1=NN=C(C(=O)N1N)C2=CC=CC=C2,0.01 M,"Solubility in water, g/100ml at 20 °C: 0.17 (slightly soluble)"
6135,38875.0,C1=CC(=C(C(=C1)Cl)Cl)C2=C(C=CC(=C2)Cl)Cl,3.42e-07 M,
6136,38876.0,C1=CC(=C(C=C1Cl)Cl)C2=C(C=CC(=C2)Cl)Cl,2.67e-07 M,
6137,38877.0,C1=CC(=C(C(=C1)Cl)C2=C(C=CC(=C2)Cl)Cl)Cl,1.63e-07 M,
6138,38880.0,C1=CC(=C(C(=C1)Cl)C2=CC(=C(C=C2)Cl)Cl)Cl,9.55e-08 M,
6139,38881.0,C1=CC(=C(C(=C1)Cl)Cl)C2=CC(=C(C=C2Cl)Cl)Cl,8.70e-08 M,
6140,38884.0,CCCCC1=C(N=C(N=C1OS(=O)(=O)N(C)C)NCC)C,6.95e-05 M,
6141,39040.0,CC1=C2C(=CC=C1)SC3=NN=CN23,0.01 M,1.6 mg/mL at 25 °C
6142,39042.0,CC(C)(C(=O)O)OC1=CC=C(C=C1)CCNC(=O)C2=CC=C(C=C2)Cl,>54.3 [ug/mL],>54.3 [ug/mL] (The mean of the results at pH 7.4)
6143,39147.0,CC(C)(C)NCC(COC1=CC=CC2=C1C[C@@H]([C@@H](C2)O)O)O,>46.4 [ug/mL],>46.4 [ug/mL] (The mean of the results at pH 7.4)
6144,39184.0,C1=CC2=C(C=CC3=C2C4=C1C=CC(=C4C=C3)[N+](=O)[O-])[N+](=O)[O-],Moderately soluble in toluene,Moderately soluble in toluene
6145,39185.0,C1=CC2=C3C(=C(C=C2)[N+](=O)[O-])C=CC4=C(C=CC1=C43)[N+](=O)[O-],"In water, 5.4X10-2 mg/L at 25 °C (est)",
6146,39186.0,CC(=O)O[C@@H]1[C@@H](SC2=CC=CC=C2N(C1=O)CCN(C)C)C3=CC=C(C=C3)OC,"In water, 5.4X10-2 mg/L at 25 °C (est)",
6147,39223.0,CCOP(=S)(OCC)OC1=NN(C(=N1)Cl)C(C)C,3.24e-04 M,"Miscible with methanol, chloroform, benzene, hexane"
6148,39230.0,COC(=O)C1=C(C=CC(=C1)OC2=C(C=C(C=C2)Cl)Cl)[N+](=O)[O-],1.16e-06 M,Solubility in xylene at 25 °C: 30%
6149,39238.0,CC1=CC=C(C=C1)NC(=O)NC(C)(C)C2=CC=CC=C2,4.47e-06 M,
6150,39253.0,C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)C2=C(C(=C(C=C2Cl)Cl)Cl)Cl,3.80e-10 M,
6151,39327.0,CCOC1=C(C=CC(=C1)OC2=C(C=C(C=C2)C(F)(F)F)Cl)[N+](=O)[O-],2.98e-07 M,"Readily soluble in most organic solvents, e.g. acetone 72.5, cyclohexanone, isophorone 61.5, dimethylformamide >50, chloroform 50-55, mesityl oxide 40-50 (all in g/100 g, 25 °C)"
6152,39385.0,CC(C)(C)C(=O)C(N1C=NC=N1)OC2=CC=C(C=C2)Cl,"less than 1 mg/mL at 72° F (NTP, 1992)","less than 1 mg/mL at 72 °F (NTP, 1992)"
6153,39468.0,CC(C)(C)NC[C@@H](COC1=CC=CC2=C1CCCC2=O)O,2.51e-01 g/L,2.51e-01 g/L
6154,39499.0,CCCCCCC(C)C(C)(C)CC,0.03948 mg/L @ 25 °C (est),
6155,39507.0,CCC(=O)[C@]1([C@@H](CC2[C@@]1(C[C@@H](C3C2CCC4=CC(=O)C=C[C@]34C)O)C)C)C,1.21e-02 g/L,1.21e-02 g/L
6156,39676.0,CC1(C(=O)N(C(=O)O1)C2=CC(=CC(=C2)Cl)Cl)C=C,9.09e-06 M,"White solid. MP 106-109 °C. Solubility in toluene 10.9; acetone33.4, methanol 1.54 (mg/L, 20 °C) (technical)"
6157,39681.0,CC(C)OC(=O)C(=C1SCCS1)C(=O)OC(C)C,1.75e-04 M,0.054 mg/mL at 25 °C
6158,39686.0,CCN(CC)C1=C(C(=O)OC2=CC=CC=C21)[N+](=O)[O-],>39.3 [ug/mL],>39.3 [ug/mL] (The mean of the results at pH 7.4)
6159,39688.0,C1COCCN1C2=C(C(=O)OC3=CC=CC=C32)[N+](=O)[O-],>41.4 [ug/mL],>41.4 [ug/mL] (The mean of the results at pH 7.4)
6160,39722.0,CC1=C(C(=CC=C1)C)N(CCOC)C(=O)CCl,0.01 M,
6161,39765.0,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@@H]([C@]2(C[C@@H]1N4CCCCC4)C)CC[C@]5([C@H]3C[C@@H]([C@@H]5OC(=O)C)[N+]6(CCCCC6)C)C,1.86e-05 g/L,1.86e-05 g/L
6162,39793.0,CCOP(=O)(C)SCCN(C(C)C)C(C)C,"In water, 30 g/L at 25 °C","In water, 30 g/L at 25 °C"
6163,39800.0,CN1C(=O)C=CS1,"In water, 5.367X10+5 mg/L at 25 °C (est)",Solubility in: acetonitrile 78.6; methanol 79.1; hexane 2.371; xylenol 15.65 (g/100 mL)
6164,39848.0,CCCCC=CCCC=CCCCCCCOC(=O)C,"In water, 0.2 mg/L at 25 °C","In water, 0.2 mg/L at 25 °C"
6165,39912.0,C[C@@H](C1=CC=C(C=C1)CC(C)C)C(=O)O,Insoluble,Insoluble
6166,39914.0,CCCCCC1CC=CC(=O)O1,614.3 mg/L @ 25 °C (est),soluble in alcohol and fat; insoluble in water
6167,39929.0,C1=C2C3=CC(=C(C=C3OC2=CC(=C1Cl)Cl)Cl)Cl,2.26e-09 M,"In water, 6.92X10-4 mg/l @ 26 °C"
6168,39965.0,CN1C(=NC(=O)N(C1=O)C2CCCCC2)N(C)C,0.13 M,"In water, 3.3X10+4 mg/L at 25 °C"
6169,39966.0,CCCCNC1(CCCCC1)P(=O)(OCCCC)OCCCC,4.89e-04 M,
6170,39981.0,C([C@@H](C(=O)O)NC(=O)CP(=O)(O)O)C(=O)O,Water > 950 (mg/mL),Water > 950 (mg/mL)
6171,39985.0,CC(C(=O)OC)OC1=CC=C(C=C1)OC2=C(C=C(C=C2)Cl)Cl,"In water at 22 °C, 3 mg/l. Readily soluble in common organic solvents, eg, acetone 2490, diethyl ether 2280, xylene 2530, ethanol 110, light petroleum (BP 60-95 °C) 60 (all in g/l at 20 °C).","In water at 22 °C, 3 mg/l. Readily soluble in common organic solvents, eg, acetone 2490, diethyl ether 2280, xylene 2530, ethanol 110, light petroleum (BP 60-95 °C) 60 (all in g/l at 20 °C)."
6172,40000.0,CCC[C@@H]1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@@]5([C@H]4[C@H](C[C@@]3([C@@]2(O1)C(=O)CO)C)O)C,"In water, 10.7 mg/L at 25 °C (est)",Practically insoluble in water
6173,40020.0,CC(C)(C)C1=NN=C(S1)NC(=O)N(C)CC(OC)OC,0.01 M,
6174,40024.0,CC1=C[C@@H]2[C@]([C@@H](C1=O)O)([C@]3(C[C@H]([C@H]([C@@]34CO4)O2)O)C)CO,"In water, 5.5X10+4 mg/L at 25 °C (est)",Soluble to 30 nM in ethanol
6175,40032.0,CNC(=O)OC1=CC=CC=C1OC(CCl)OC,0.01 M,
6176,40076.0,COC(=O)C1=CC=CC=C1NC(=O)C2=C[NH+]=CC=C2.[Cl-],>43.9 [ug/mL],>43.9 [ug/mL] (The mean of the results at pH 7.4)
6177,40087.0,C1=CC=C(C=C1)NC(=O)NC2=CN=NS2,9.08e-05 M,>500 g/L in dimethyl sulfoxide; > 500 g/L in dimethylformamide; 21.5 g/L in cyclohexane; 4.5 g/L in methanol; 8 g/L in acetone
6178,40172.0,C1=C(C=C(C(=C1C2=CC(=C(C=C2Cl)Cl)Cl)Cl)Cl)Cl,2.63e-09 M,
6179,40234.0,C1=CC(=C(C=C1Cl)C2=CC(=C(C(=C2Cl)Cl)Cl)Cl)Cl,2.09e-08 M,
6180,40300.0,CCC1=CC2=CC3=CC=CC=C3C=C2C=C1,1.30e-07 M,
6181,40301.0,C1=CC=C(C=C1)C2=CSC(=N2)N.O.Br,"less than 1 mg/mL at 72° F (NTP, 1992)","less than 1 mg/mL at 72 °F (NTP, 1992)"
6182,40380.0,CCC1=C(N=CS1)C,591.9 mg/L @ 25 °C (est),
6183,40413.0,CC(C(=O)NC1=CC=CC=C1)OC2=CC3=CC=CC=C3C=C2,2.57e-06 M,
6184,40467.0,C1=CC=C(C(=C1)C2=C(C(=C(C=C2)Cl)Cl)Cl)Cl,1.48e-07 M,
6185,40468.0,C1=CC(=C(C(=C1)Cl)Cl)C2=C(C=CC(=C2Cl)Cl)Cl,1.66e-07 M,
6186,40470.0,C1=CC(=C(C(=C1)Cl)Cl)C2=C(C(=C(C=C2)Cl)Cl)Cl,Solubility in water varies because Aroclors are variable mixtures.,Solubility in water varies because Aroclors are variable mixtures.
6187,40471.0,C1=CC(=C(C=C1Cl)C2=C(C(=CC(=C2Cl)Cl)Cl)Cl)Cl,3.75e-08 M,
6188,40472.0,C1=CC(=C(C(=C1Cl)C2=C(C(=CC(=C2Cl)Cl)Cl)Cl)Cl)Cl,1.15e-08 M,
6189,40474.0,C1=C(C=C(C(=C1C2=C(C(=CC(=C2Cl)Cl)Cl)Cl)Cl)Cl)Cl,2.57e-09 M,
6190,40475.0,C1=C(C(=CC(=C1Cl)Cl)Cl)C2=C(C(=CC(=C2Cl)Cl)Cl)Cl,1.14e-08 M,
6191,40476.0,C1=C(C(=CC(=C1Cl)Cl)Cl)C2=C(C(=C(C=C2Cl)Cl)Cl)Cl,1.24e-08 M,
6192,40477.0,C1=CC(=C(C(=C1C2=C(C(=CC(=C2Cl)Cl)Cl)Cl)Cl)Cl)Cl,3.80e-09 M,
6193,40478.0,C1=CC(=C(C(=C1C2=C(C(=C(C=C2Cl)Cl)Cl)Cl)Cl)Cl)Cl,5.49e-09 M,
6194,40479.0,C1=C(C=C(C(=C1Cl)Cl)Cl)C2=CC(=C(C=C2Cl)Cl)Cl,6.17e-09 M,Solubility in water is extremely low. ... Soluble in oils and organic solvents.
6195,40480.0,C1=CC(=C(C(=C1Cl)C2=C(C(=C(C(=C2Cl)Cl)Cl)Cl)Cl)Cl)Cl,7.94e-10 M,
6196,40481.0,C1=C(C=C(C(=C1C2=CC(=C(C(=C2Cl)Cl)Cl)Cl)Cl)Cl)Cl,7.94e-10 M,
6197,40482.0,C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)C2=C(C(=CC(=C2Cl)Cl)Cl)Cl,5.13e-10 M,
6198,40483.0,C1=C(C(=CC(=C1Cl)Cl)Cl)C2=C(C(=C(C(=C2Cl)Cl)Cl)Cl)Cl,3.16e-10 M,
6199,40484.0,C1=C(C(=C(C(=C1Cl)Cl)C2=C(C(=C(C(=C2Cl)Cl)Cl)Cl)Cl)Cl)Cl,3.88e-11 M,
6200,40485.0,C1=CC(=C(C(=C1C2=C(C(=C(C(=C2Cl)Cl)Cl)Cl)Cl)Cl)Cl)Cl,5.13e-10 M,
6201,40496.0,C1=CC(=C(C(=C1)Cl)Cl)C2=C(C(=CC(=C2Cl)Cl)Cl)Cl,2.49e-09 M,
6202,40500.0,C1=CC(=C(C=C1Cl)C2=C(C(=C(C(=C2Cl)Cl)Cl)Cl)Cl)Cl,1.38e-08 M,
6203,40517.0,C1=CC(=C(C(=C1Cl)C2=C(C(=CC(=C2)Cl)Cl)Cl)Cl)Cl,1.51e-08 M,
6204,40520.0,CC(C)OC(=O)C(C)N(C1=CC(=C(C=C1)F)Cl)C(=O)C2=CC=CC=C2,3.73e-05 M,
6205,40521.0,CC(C(=O)OC)N(C1=CC(=C(C=C1)F)Cl)C(=O)C2=CC=CC=C2,8.57e-05 M,
6206,40585.0,CC1([C@H]([C@H]1C(=O)O[C@H](C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Br)Br)C,3.96e-09 M,"Solubility; in cyclohexanone 750, dichloromethane 700, acetone 500, benzene 450, dimethyl sulphoxide 450, xylene 250, isopropanol 6 (all in g/L at 20 °C)"
6207,40598.0,C1CN(CCC1NC(=O)C2=CC=CC=C2)CC3=CC=CC=C3,>44.2 [ug/mL],>44.2 [ug/mL] (The mean of the results at pH 7.4)
6208,40619.0,C(C(=O)O)N(CC(=O)[O-])CC(=O)[O-].[Co+2],"In water, 3.86 g/L at 25 °C","In water, 3.86 g/L at 25 °C"
6209,40632.0,CC1=CN(C(=O)C=C1)C2=CC=CC=C2,"In water, 1205 mg/L at 25 °C (est)",Solubule in methanol
6210,40692.0,C1CCN[C@H](C1)[C@H](C2=CC(=NC3=C2C=CC=C3C(F)(F)F)C(F)(F)F)O,"In water, 6.212 mg/L at 25 °C (est)",
6211,40704.0,CC1(C2CCC(C1C2)CCOCC[N+]3(CCOCC3)CC4=CC(=C(C=C4Br)OC)OC)C,Slightly soluble,Slightly soluble
6212,40813.0,C1=CC(=CN=C1)CNC(=O)NC2=CC=C(C=C2)[N+](=O)[O-],>40.8 [ug/mL],>40.8 [ug/mL] (The mean of the results at pH 7.4)
6213,40816.0,CCCCOC(=O)C1(C2=CC=CC=C2C3=CC=CC=C31)O,1.29e-04 M,
6214,40818.0,C(CO[N+](=O)[O-])O[N+](=O)[O-],"Insoluble (NIOSH, 2016)","Insoluble (NIOSH, 2024)"
6215,40839.0,CC[C@@]1(C[C@@H]2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C)(C(=O)N)O)O)CC)OC)C(=O)OC)O,7.00e-02 g/L,7.00e-02 g/L
6216,40896.0,CC1=CC(=C(C=C1NC(=O)C)NS(=O)(=O)C(F)(F)F)C,5.80e-04 M,"In water, 180 mg/L at 23 °C"
6217,40973.0,CC[C@]12CC(=C)[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=CCCC[C@H]34,<1 mg/ml,<1 mg/ml
6218,41017.0,COC1=C(C(=C(C=C1)Cl)Cl)Cl,5.11e-05 M,
6219,41022.0,CC(=O)O.C1CCNC(C1)CNC(=O)C2=C(C=CC(=C2)OCC(F)(F)F)OCC(F)(F)F,>71.2 [ug/mL],>71.2 [ug/mL] (The mean of the results at pH 7.4)
6220,41023.0,COC1=CC(=C(C=C1)[NH3+])OC.[Cl-],"less than 1 mg/mL at 73° F (NTP, 1992)","less than 1 mg/mL at 73 °F (NTP, 1992)"
6221,41206.0,CC1=CC(=CC(=C1N)C)C2=CC(=C(C(=C2)C)N)C,"less than 1 mg/mL at 68° F (NTP, 1992)","less than 1 mg/mL at 68 °F (NTP, 1992)"
6222,41211.0,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)OP(=O)(O)O)O)N,500 mg/L at 15 °C,500 mg/L at 15 °C
6223,41310.0,CCCCCCCCC(CCC)CCCC,0.001062 mg/L @ 25 °C (est),
6224,41362.0,C1=CC=C(C(=C1)C2=C(C(=C(C=C2Cl)Cl)Cl)Cl)Cl,3.68e-08 M,
6225,41363.0,C1=CC(=C(C(=C1)Cl)Cl)C2=CC(=C(C(=C2Cl)Cl)Cl)Cl,3.80e-09 M,
6226,41368.0,CC(C)(C)C(C(N1C=NC=N1)OC2=CC=C(C=C2)Cl)O,4.06e-04 M,"Soluble in alcohol, ketones"
6227,41381.0,CCN(CC(=C)C)C1=C(C=C(C=C1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-],7.35e-07 M,"In acetone, acetonitrile, benzene, chloroform, dichloromethane, xylene >500, methanol 82-100 (all in g/L, 25 °C)"
6228,41384.0,CCCCN(CCCC)SN(C)C(=O)OC1=CC=CC2=C1OC(C2)(C)C,7.88e-07 M,
6229,41385.0,CC1=C(S(=O)(=O)CCS1(=O)=O)C,0.02 M,"In acetonitrile 180 g/l, methanol 10.7 g/l, toluene 8.979 g/l (all at 25 °C)."
6230,41404.0,C1=CC=C(C(=C1)C2=CC(=C(C(=C2Cl)Cl)Cl)Cl)Cl,5.17e-08 M,
6231,41410.0,C1=CC=C(C=C1)CC(=O)NC(CC2=CC=C(C=C2)Cl)C(=O)O,>47.7 [ug/mL],>47.7 [ug/mL] (The mean of the results at pH 7.4)
6232,41428.0,C1=C(C(=NC(=C1Cl)Cl)OCC(=O)O)Cl,0.00 M,"In water, 440 mg/L at 25 °C"
6233,41445.0,CC1=CC(=C2C(=CC=C3C2=NC=N3)N1)NC4=CC=C(C=C4)N(C)C(=O)C.Cl,H > 50 (mg/mL),H > 50 (mg/mL)
6234,41462.0,CC(C)(C)C1=NN=C(S1)N2C(CN(C2=O)C)O,0.01 M,
6235,41463.0,CCCCCCCCSC(=O)OC1=CC(=NN=C1C2=CC=CC=C2)Cl,3.96e-06 M,
6236,41478.0,C(O)[P+](CO)(CO)CO.C(O)[P+](CO)(CO)CO.[O-]S(=O)(=O)[O-],"greater than or equal to 100 mg/mL at 64° F (NTP, 1992)","greater than or equal to 100 mg/mL at 64 °F (NTP, 1992)"
6237,41501.0,CC(C)NC(=O)C(=O)C1=CN(C2=CC=CC=C21)C,33.3 [ug/mL],33.3 [ug/mL] (The mean of the results at pH 7.4)
6238,41540.0,C1=CC=C(C=C1)C2=C(C=CC(=C2Cl)Cl)Cl,3.23e-07 M,
6239,41541.0,C1=CC=C(C=C1)C2=C(C(=C(C=C2)Cl)Cl)Cl,6.61e-07 M,
6240,41569.0,CC1=CC(=C(O1)C)S,190.9 mg/L @ 25 °C (est),"Insoluble in water,soluble in organic solvents,oils"
6241,41570.0,CC1=CC(=C(O1)C)SC(=O)CC(C)C,12.94 mg/L @ 25 °C (est),Insoluble in water; slighty soluble in fat
6242,41632.0,CC1=CC=CC=C1C(=O)NC2=CC(=CC=C2)OC(C)C,4.72e-05 M,
6243,41648.0,CC(C)(C)C1=CC(=NO1)NC(=O)N(C)C,0.00 M,
6244,41693.0,CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CCC3=CC=CS3)COC,Soluble,Soluble
6245,41744.0,CCCCC(=O)OCC(=O)[C@]1(C[C@@H](C2=C(C1)C(=C3C(=C2O)C(=O)C4=C(C3=O)C=CC=C4OC)O)OC5CC(C(C(O5)C)O)NC(=O)C(F)(F)F)O,3.25e-02 g/L,3.25e-02 g/L
6246,41774.0,C[C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](O[C@@H]([C@@H]([C@H]2O)O)O[C@@H]3[C@H](OC([C@@H]([C@H]3O)O)O)CO)CO)O)O)N[C@H]4C=C([C@H]([C@@H]([C@H]4O)O)O)CO,"In water, 1.0X10+6 mg/L /miscible/ at 25 °C (est)",
6247,41781.0,CC1=CC(=CC=C1)NC2=C(C=NC=C2)S(=O)(=O)NC(=O)NC(C)C,>52.3 [ug/mL],>52.3 [ug/mL] (The mean of the results at pH 7.4)
6248,41913.0,C1CCN(CC1)CC(=O)N2CCC3=CC=CC=C32,36.6 [ug/mL],36.6 [ug/mL] (The mean of the results at pH 7.4)
6249,42011.0,CCC=CCC=CCCO,slightly soluble in water; soluble in fats,slightly soluble in water; soluble in fats
6250,42024.0,CCOC(=O)C1=C(OC2=CC(=C(C(=C21)CN(C)C)O)Cl)C,43.9 [ug/mL],43.9 [ug/mL] (The mean of the results at pH 7.4)
6251,42113.0,C(C(F)(F)F)(OC(F)F)F,Negligible,Negligible
6252,42128.0,C1=C2C3=CC(=C(C(=C3OC2=CC(=C1Cl)Cl)Cl)Cl)Cl,6.90e-10 M,"In water, 0.000235 mg/liter @ 23 °C"
6253,42504.0,CC1=C(C(=CC=C1)C)N(C(C)C(=O)OC)C(=O)C2=CC=CO2,7.63e-04 M,
6254,42586.0,CC1=C(C(=CC=C1)C)N(C(C)C(=O)OC)C(=O)COC,0.04 M,"In ethanol 400, acetone 450, toluene 340, n-hexane 11, n-octanol 68 (all g/l at 25 °C)"
6255,42614.0,CCNC(=O)NC(=O)C(=NOC)C#N,0.00 M,Hexane: 1.85; toluene: 5.29; acetonitrile: 57; ethyl acetate: 28; n-octanol: 1.43; methanol: 22.9 g/L; acetone: 62.4 g/L; methylene chloride: 133.0 (all in g/L at 20 °C)
6256,42616.0,CCOC(=O)NC1=C(C(=O)C(=C(C1=O)N2CC2)NC(=O)OCC)N3CC3,Water 0.72 (mg/mL),Water 0.72 (mg/mL)
6257,42619.0,CC1=CC=C(C=C1)S(=O)(=O)OC2=C(C(=NN2C)C)C(=O)C3=C(C=C(C=C3)Cl)Cl,1.27e-07 M,
6258,42650.0,CC(=O)NC1=NC(=CS1)C2=CC(=CS2)[N+](=O)[O-],0.7 [ug/mL],0.7 [ug/mL] (The mean of the results at pH 7.4)
6259,42672.0,C1=C(C2=C(C(=C1Cl)Cl)OC3=C(O2)C(=C(C(=C3Cl)Cl)Cl)Cl)Cl,"Insoluble (NTP, 1992)","Insoluble (NTP, 1992)"
6260,42725.0,C1=CC=C(C(=C1)N)NC(=O)C2=CC=C(C=C2)N,>34.1 [ug/mL],>34.1 [ug/mL] (The mean of the results at pH 7.4)
6261,42850.0,CC1=C(C(=CC=C1)C)N(C2CCOC2=O)C(=O)CCl,5.18e-04 M,
6262,42890.0,C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=CC=CC=C5C4=O)O)(C(=O)C)O)N)O,7.72e-01 g/L,7.72e-01 g/L
6263,42948.0,C1=C(C(=CC(=C1Br)Br)Br)C2=CC(=C(C=C2Br)Br)Br,"less than 1 mg/mL at 64° F (NTP, 1992)","less than 1 mg/mL at 64 °F (NTP, 1992)"
6264,42978.0,CC(=CCC(=O)C1=COC=C1)C,241.6 mg/L @ 25 °C (est),
6265,42981.0,CCCCCCCCCCCCN1CCCCCC1=O,Freely soluble in most solvents,Freely soluble in most solvents
6266,43004.0,C1=CC(=C(C(=C1C2=C(C=C(C=C2Cl)Cl)Cl)Cl)Cl)Cl,5.76e-09 M,
6267,43008.0,COC1=CC2=NNN=C2C=C1C(=O)NCC3CCCN3CC=C,4.95e-01 g/L,4.95e-01 g/L
6268,43045.0,C[C@H]1CC[C@@H]([C@H](C1)OC(=O)CC(=O)C)C(C)C,Sparingly soluble in water; soluble in many non-polar solvents,Sparingly soluble in water; soluble in many non-polar solvents
6269,43046.0,CCCCCCCC(=O)OC1=CC=C(C=C1)C,insoluble in water; soluble in oils,insoluble in water; soluble in oils
6270,43079.0,CN1C=C(C(=O)C(=C1)C2=CC(=CC=C2)C(F)(F)F)C3=CC=CC=C3,3.64e-05 M,"Solubility in methanol, chloroform, diethyl ether: >10 g/L; in ethyl acetate: >5 g/L; in hexane: <0.5 g/L"
6271,43146.0,CCCC(=O)NC1=CC2=C(C=C1)C3=CC=CC=C3C2,1.5 [ug/mL],1.5 [ug/mL] (The mean of the results at pH 7.4)
6272,43226.0,C1=CC=C(C(=C1)C(C2=CC=C(C=C2)Cl)(C3=CN=CN=C3)O)Cl,4.18e-05 M,
6273,43234.0,CCCC1COC(O1)(CN2C=NC=N2)C3=C(C=C(C=C3)Cl)Cl,3.21e-04 M,"47 g/L in n-hexane; completely miscible with ethanol, acetone, toluene, and octanol."
