Unnamed: 0,CID,SMILES,Solubility,Experiment Solubility-PubChem
1146,5850.0,C[N+]1(CCCC1)CCCCC[N+]2(CCCC2)C,1.16e-05 g/L,1.16e-05 g/L
1147,5853.0,COP(=O)(C(C(Cl)(Cl)Cl)O)OC,"10 to 50 mg/mL at 70Â° F (NTP, 1992)","10 to 50 mg/mL at 70 °F (NTP, 1992)"
1148,5857.0,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=CCCC[C@H]34,"In water, 0.768 mg/L at 25 °C (est)",
1149,5859.0,CN(C)S(=O)(=O)C1=CC=C(C=C1)OP(=S)(OC)OC,"Sparingly soluble in water. In aqueous isopropanol (45%) 23 g/kg (20 °C); in xylene 300 g/kg (5 °C); soluble in acetone, carbon tetrachloride, chloroform, cyclohexanone, dichloromethane, toluene; sparingly soluble in aliphatic hydrocarbons","Sparingly soluble in water. In aqueous isopropanol (45%) 23 g/kg (20 °C); in xylene 300 g/kg (5 °C); soluble in acetone, carbon tetrachloride, chloroform, cyclohexanone, dichloromethane, toluene; sparingly soluble in aliphatic hydrocarbons"
1150,5865.0,C[C@]12CC(=O)[C@H]3[C@H]([C@@H]1CC[C@@]2(C(=O)CO)O)CCC4=CC(=O)C=C[C@]34C,"Very slightly soluble (NTP, 1992)","Very slightly soluble (NTP, 1992)"
1151,5875.0,C[C@@H]1C[C@H]2[C@@H]3C[C@@H](C4=CC(=O)C=C[C@@]4([C@H]3[C@H](C[C@@]2([C@]1(C(=O)CO)O)C)O)C)F,"Fluffy, practically white, crystalline powder. Sol in chloroform, ether, and methanol; odorless /acetate/","Fluffy, practically white, crystalline powder. Sol in chloroform, ether, and methanol; odorless /acetate/"
1152,5876.0,C[C@]12C[C@@H]([C@H]3[C@H]([C@@H]1CC[C@@]2(C(=O)CO)O)C[C@@H](C4=CC(=O)C=C[C@]34C)F)O,"SPARINGLY SOL IN ALC, METHANOL, ETHYL ACETATE. SLIGHTLY SOL IN CHLOROFORM, ETHER, ETHYLENE DICHLORIDE. VERY SLIGHTLY SOL IN BENZENE.","SPARINGLY SOL IN ALC, METHANOL, ETHYL ACETATE. SLIGHTLY SOL IN CHLOROFORM, ETHER, ETHYLENE DICHLORIDE. VERY SLIGHTLY SOL IN BENZENE."
1153,5878.0,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C)O)CC[C@@H]4[C@@]3(COC(=O)C4)C,"PRACTICALLY INSOL IN WATER; SPARINGLY SOL IN ALC, ACETONE; FREELY SOL IN CHLOROFORM","PRACTICALLY INSOL IN WATER; SPARINGLY SOL IN ALC, ACETONE; FREELY SOL IN CHLOROFORM"
1154,5879.0,C[C@]12CC[C@H](C[C@@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CCC4=O)C)O,4.61e-05 M,0.012 mg/mL at 23 °C
1155,5887.0,CN(C)CCCN1C2=CC=CC=C2SC3=CC=CC=C31.Cl,>48.1 [ug/mL],>48.1 [ug/mL] (The mean of the results at pH 7.4)
1156,5889.0,C1=CC=C2C(=C1)C=CC3=CC4=C(C=CC5=CC=CC=C54)C=C32,"less than 1 mg/mL at 66° F (NTP, 1992)","less than 1 mg/mL at 66 °F (NTP, 1992)"
1157,5892.0,C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N,752.5 mg/mL,752.5 mg/mL
1158,5896.0,CC(=O)N(C1=CC2=C(C=C1)C3=CC=CC=C3C2)O,"less than 1 mg/mL at 64° F (NTP, 1992)","less than 1 mg/mL at 64 °F (NTP, 1992)"
1159,5897.0,CC(=O)NC1=CC2=C(C=C1)C3=CC=CC=C3C2,"less than 1 mg/mL at 68.9° F (NTP, 1992)","less than 1 mg/mL at 68.9 °F (NTP, 1992)"
1160,5901.0,C1=NN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,36.2 [ug/mL],36.2 [ug/mL] (The mean of the results at pH 7.4)
1161,5903.0,CCN(CC)CCOC(=O)C1=CC=C(C=C1)N.CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C,Slightly soluble,Slightly soluble
1162,5904.0,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C,Slightly soluble (210 mg/L),Slightly soluble (210 mg/L)
1163,5905.0,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)I)CO)O,Slightly soluble (210 mg/L),
1164,5906.0,C[C@@H]([C@@H](C1=CC(=CC=C1)O)O)N,Slightly soluble (210 mg/L),
1165,5909.0,CC[C@H]1[C@H](COC1=O)CC2=CN=CN2C.Cl,>36.7 [ug/mL],>36.7 [ug/mL] (The mean of the results at pH 7.4)
1166,5910.0,CC[C@H]1[C@H](COC1=O)CC2=CN=CN2C,>36.7 [ug/mL],FREELY SOL IN ETHANOL; INSOL IN DIETHYL ETHER /HCL/
1167,5916.0,CC1=C(C=CC(=C1)N(C)C)N=NC2=CC=CC=C2,"less than 1 mg/mL at 66° F (NTP, 1992)","less than 1 mg/mL at 66 °F (NTP, 1992)"
1168,5917.0,C1CCC2=NN=NN2CC1,"greater than or equal to 100 mg/mL at 70° F (NTP, 1992)","greater than or equal to 100 mg/mL at 70 °F (NTP, 1992)"
1169,5918.0,C1=CN=CC(=C1N)N,12.2 [ug/mL],12.2 [ug/mL] (The mean of the results at pH 7.4)
1170,5920.0,C1=CC(=C(C=C1OC2=C(C=C(C=C2I)C[C@@H](C(=O)O)N)I)I)O,11.4 [ug/mL],11.4 [ug/mL] (The mean of the results at pH 7.4)
1171,5921.0,CCN(CC)N=O,"greater than or equal to 100 mg/mL at 70° F (NTP, 1992)","greater than or equal to 100 mg/mL at 70 °F (NTP, 1992)"
1172,5922.0,C1=CN=CC=C1C(=O)O,0.04 M,
1173,5926.0,C[N+](C)(C)CC#CCOC(=O)NC1=CC(=CC=C1)Cl.[Cl-],>47.6 [ug/mL],>47.6 [ug/mL] (The mean of the results at pH 7.4)
1174,5931.0,CNC1=CC=C(C=C1)O,"Soluble in alcohol, ether","Soluble in alcohol, ether"
1175,5934.0,CC1=CC(=CC=C1)N=NC2=CC=C(C=C2)N(C)C,0.4 [ug/mL],0.4 [ug/mL] (The mean of the results at pH 7.4)
1176,5935.0,CN(CCCl)CCCl.Cl,"greater than or equal to 100 mg/mL at 66° F (NTP, 1992)","greater than or equal to 100 mg/mL at 66 °F (NTP, 1992)"
1177,5936.0,CC(C)OP(=O)(OC(C)C)F,"greater than or equal to 100 mg/mL at 66° F (NTP, 1992)",
1178,5942.0,C(CN)CNCCCN,"Soluble (>=10 mg/ml) (NTP, 1992)","Soluble (>=10 mg/ml) (NTP, 1992)"
1179,5943.0,C(Cl)(Cl)(Cl)Cl,"less than 1 mg/mL at 70° F (NTP, 1992)","less than 1 mg/mL at 70 °F (NTP, 1992)"
1180,5944.0,C[C@@]12[C@H]3CC[C@@H]([C@@]1(C(=O)OC2=O)C)O3,1.53e-04 M,"Insol in cold water; somewhat sol in hot water; 1 g dissolves in 40 ml acetone, 65 ml chloroform; 1 g dissolves in 560 ml ether, 150 ml ethyl acetate; sol in oils."
1181,5946.0,CC[N+](CC)(CC)CC.[Cl-],20.3 [ug/mL],20.3 [ug/mL] (The mean of the results at pH 7.4)
1182,5952.0,CC(=O)OCC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C,2.34e-05 M,
1183,5953.0,COC1=CC2=C(C=CN=C2C=C1)[C@@H]([C@H]3CC4CCN3C[C@@H]4C=C)O,"less than 0.1 mg/mL at 64° F (NTP, 1992)","WHITE; VERY BITTER; ODORLESS; FINE CRYSTALS; FREQUENTLY COHERING IN MASSES; PH (1% AQUEOUS SOLN): 6.0-6.8 PKA: 4.2, 8.8; SPECIFIC OPTICAL ROTATION: +212 @ 25 °C/D (95% ALCOHOL); ABOUT + 260 @ 25 °C/D (DILUTE HYDROCHLORIC ACID); DOES NOT LOSE ALL OF ITS WATER BELOW 120 °C 1 G DISSOLVES IN ABOUT 90 ML WATER, 15 ML BOILING WATER, 10 ML ALCOHOL, 3 ML METHANOL, 12 ML CHLOROFORM; INSOL IN ETHER, BENZENE; /DIHYDRATE/"
1184,5954.0,C1=CC=C2C(=C1)C=CC3=CC4=CC=CC=C4C=C32,"less than 1 mg/mL at 68° F (NTP, 1992)","less than 1 mg/mL at 68 °F (NTP, 1992)"
1185,5955.0,C1=CC=C2C(=C1)C(=CC=[N+]2[O-])[N+](=O)[O-],"less than 1 mg/mL at 66° F (NTP, 1992)","less than 1 mg/mL at 66 °F (NTP, 1992)"
1186,5963.0,C[N+](C)(C)CC1=CC=CC=C1.[Cl-],>27.9 [ug/mL],>27.9 [ug/mL] (The mean of the results at pH 7.4)
1187,5965.0,CN(CCCCCCCCCCN(C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C)C(=O)OC2=CC=CC(=C2)[N+](C)(C)C.[Br-].[Br-],"FREELY SOL IN WATER, ALCOHOL; SPARINGLY SOL IN ACETONE; INSOL IN ETHER","FREELY SOL IN WATER, ALCOHOL; SPARINGLY SOL IN ACETONE; INSOL IN ETHER"
1188,5966.0,CN(CCCCCCCCCCN(C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C)C(=O)OC2=CC=CC(=C2)[N+](C)(C)C,1.69e-05 g/L,1.69e-05 g/L
1189,5970.0,C[N+](C)(C)CC(CC(=O)O)O.[Cl-],>29.6 [ug/mL],>29.6 [ug/mL] (The mean of the results at pH 7.4)
1190,5971.0,C=CCN=C=S,"less than 0.1 mg/mL at 66° F (NTP, 1992)","less than 0.1 mg/mL at 66 °F (NTP, 1992)"
1191,5976.0,CN(C)N,"Decomposes (NTP, 1992)","Decomposes (NTP, 1992)"
1192,5977.0,CC(C)(C(Cl)(Cl)Cl)O,0.05 M,"INSOL IN COLD WATER, SOL IN HOT WATER"
1193,5978.0,CC[C@@]1(C[C@@H]2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C=O)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O,"WHITE TO SLIGHTLY YELLOW, AMORPHOUS OR CRYSTALLINE POWDER; ODORLESS, HYGROSCOPIC; FREELY SOL IN WATER /VINCRISTINE SULFATE USP/","WHITE TO SLIGHTLY YELLOW, AMORPHOUS OR CRYSTALLINE POWDER; ODORLESS, HYGROSCOPIC; FREELY SOL IN WATER /VINCRISTINE SULFATE USP/"
1194,5987.0,NS(=O)(=O)O,"SPARINGLY SOL IN ALC, METHANOL; SLIGHTLY SOL IN ACETONE; INSOL IN ETHER; FREELY SOL IN NITROGENOUS BASES AND IN NITROGEN CONTAINING ORG SOLVENTS","SPARINGLY SOL IN ALC, METHANOL; SLIGHTLY SOL IN ACETONE; INSOL IN ETHER; FREELY SOL IN NITROGENOUS BASES AND IN NITROGEN CONTAINING ORG SOLVENTS"
1195,5988.0,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CO)O)O)CO)O)O)O)O,"greater than or equal to 100 mg/mL at 66° F (NTP, 1992)","greater than or equal to 100 mg/mL at 66 °F (NTP, 1992)"
1196,5991.0,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=C3C=CC(=C4)O,"less than 1 mg/mL at 70° F (NTP, 1992)","less than 1 mg/mL at 70 °F (NTP, 1992)"
1197,5993.0,C1C2C(C(C1Cl)Cl)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl,"0.0001 % (NIOSH, 2016)","0.0001 % (NIOSH, 2024)"
1198,5994.0,CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C,"less than 1 mg/mL at 66° F (NTP, 1992)","less than 1 mg/mL at 66 °F (NTP, 1992)"
1199,5995.0,CCC(=O)O[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C,"less than 1 mg/mL at 76.1° F (NTP, 1992)","less than 1 mg/mL at 76.1 °F (NTP, 1992)"
1200,6000.0,CN1CCC2=CC(=C3C=C2[C@@H]1CC4=CC=C(C=C4)OC5=C6[C@@H](CC7=CC(=C(C=C7)O)O3)[N+](CCC6=CC(=C5O)OC)(C)C)OC,"Solublity (25 °C): approx 50 mg/l water; but supersaturated solustions are formed readily. Solubility also reported as approximately 1 g/40 ml water; approximately 1 g/75 ml ethanol. Also soluble in methanol. Insoluble in pyridine, chloroform, benzene, acetone, ether. /Chloride, d-Form/","Solublity (25 °C): approx 50 mg/l water; but supersaturated solustions are formed readily. Solubility also reported as approximately 1 g/40 ml water; approximately 1 g/75 ml ethanol. Also soluble in methanol. Insoluble in pyridine, chloroform, benzene, acetone, ether. /Chloride, d-Form/"
1201,6001.0,CC1=C2C=CC3=CC=CC=C3C2=C(C4=CC=CC=C14)C,"less than 1 mg/mL at 64° F (NTP, 1992)","less than 1 mg/mL at 64 °F (NTP, 1992)"
1202,6005.0,CN1CCC2=C3[C@H]1CC4=C(C3=CC=C2)C(=C(C=C4)O)O,"MINUTE, WHITE OR GRAYISH WHITE, GLISTENING CRYSTALS OR WHITE POWDER; ODORLESS; SOLN ARE NEUTRAL TO LITMUS; LEVOROTATORY IN DIL ACID; 1 G SOL IN 50 ML WATER, IN ABOUT 50 ML ALCOHOL, & IN ABOUT 20 ML WATER @ 80 °C; PPT BY TANNIC ACID & OTHER ALKALOIDAL PRECIPITANTS & DECOMP BY OXIDIZING AGENTS. /HCL/","MINUTE, WHITE OR GRAYISH WHITE, GLISTENING CRYSTALS OR WHITE POWDER; ODORLESS; SOLN ARE NEUTRAL TO LITMUS; LEVOROTATORY IN DIL ACID; 1 G SOL IN 50 ML WATER, IN ABOUT 50 ML ALCOHOL, & IN ABOUT 20 ML WATER @ 80 °C; PPT BY TANNIC ACID & OTHER ALKALOIDAL PRECIPITANTS & DECOMP BY OXIDIZING AGENTS. /HCL/"
1203,6009.0,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)N(C)C,"greater than or equal to 100 mg/mL at 72° F (NTP, 1992)","greater than or equal to 100 mg/mL at 72 °F (NTP, 1992)"
1204,6010.0,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@]4(C)O)C,"greater than or equal to 100 mg/mL at 72° F (NTP, 1992)",
1205,6011.0,C[C@@H]1C[C@]2([C@@H](CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@@H]4O)C)CC1=O)C,6.05e-03 g/L,6.05e-03 g/L
1206,6014.0,CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)N(C)C.Cl,"greater than or equal to 100 mg/mL at 72° F (NTP, 1992)","greater than or equal to 100 mg/mL at 72 °F (NTP, 1992)"
1207,6018.0,CC(C)CC1CN2CCC3=CC(=C(C=C3C2CC1=O)OC)OC,Sparingly soluble,Sparingly soluble
1208,6019.0,CC1=NC=C(C(=C1O)CO)CO.Cl,"5 to 10 mg/mL at 68° F (NTP, 1992)","5 to 10 mg/mL at 68 °F (NTP, 1992)"
1209,6028.0,C1=C(C(=C(C(=C1Cl)Cl)Cl)O)Cl,"less than 1 mg/mL at 68° F (NTP, 1992)","less than 1 mg/mL at 68 °F (NTP, 1992)"
1210,6029.0,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,34.9 [ug/mL],34.9 [ug/mL] (The mean of the results at pH 7.4)
1211,6032.0,C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CN)O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)N)O)N,Miscible with water at 25 °C (1.0X10+6 mg/L) (est),9.23e+01 g/L
1212,6035.0,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)Br)CO)O,"10 to 50 mg/mL at 72° F (NTP, 1992)","10 to 50 mg/mL at 72 °F (NTP, 1992)"
1213,6037.0,C1=CC(=CC=C1C(=O)N[C@@H](CCC(=O)O)C(=O)O)NCC2=CN=C3C(=N2)C(=O)N=C(N3)N,0.0016 mg/mL,"Almost insoluble (NTP, 1992)"
1214,6038.0,C1=CC=C2C(=C1)C=CC(=O)N2,0.01 M,
1215,6041.0,CNC[C@@H](C1=CC(=CC=C1)O)O,Freely soluble in water,Freely soluble in water
1216,6042.0,CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCO.[Cl-],SLIGHTLY SOL IN ALC & CHLOROFORM /MONONITRATE/,SLIGHTLY SOL IN ALC & CHLOROFORM /MONONITRATE/
1217,6043.0,C1=CC=C2C(=C1)NC(=O)O2,>20.3 [ug/mL],>20.3 [ug/mL] (The mean of the results at pH 7.4)
1218,6046.0,C1COCCN1N=O,"greater than or equal to 100 mg/mL at 66° F (NTP, 1992)","greater than or equal to 100 mg/mL at 66 °F (NTP, 1992)"
1219,6047.0,C1=CC(=C(C=C1C[C@@H](C(=O)O)N)O)O,5mM,5mM
1220,6050.0,CCCC(=O)OCC(COC(=O)CCC)OC(=O)CCC,"SOL IN ACETONE, BENZENE","SOL IN ACETONE, BENZENE"
1221,6051.0,C1=CC=C(C=C1)N=NC2=CC=C(C=C2)N,"less than 1 mg/mL at 66° F (NTP, 1992)","less than 1 mg/mL at 66 °F (NTP, 1992)"
1222,6053.0,CN(C)C1=CC=C(C=C1)N=NC2=CC=CC=C2,"less than 1 mg/mL at 72° F (NTP, 1992)","less than 1 mg/mL at 72 °F (NTP, 1992)"
1223,6054.0,C1=CC=C(C=C1)CCO,"less than 1 mg/mL at 72° F (NTP, 1992)",
1224,6055.0,CC(CC1=CC=CC=C1)N.CC(CC1=CC=CC=C1)N.OS(=O)(=O)O,"50 to 100 mg/mL at 61° F (NTP, 1992)","50 to 100 mg/mL at 61 °F (NTP, 1992)"
1225,6058.0,C(CS)N,Freely soluble in water.,Freely soluble in water.
1226,6060.0,CC(=O)OCC[N+](C)(C)C.[Cl-],>27.2 [ug/mL],>27.2 [ug/mL] (The mean of the results at pH 7.4)
1227,6061.0,CNN,"Insoluble (<1 mg/ml at 75° F) (NTP, 1992)","Insoluble (<1 mg/ml at 75 °F) (NTP, 1992)"
1228,6070.0,C[C@H]1C[C@H]([C@@H](NC1)[C@@H](C)C2=C(C3=C(C=C2)[C@@H]4CC=C5C[C@H](CC[C@@]5([C@H]4C3)C)O)C)O,"SLIGHTLY SOL IN WATER; SOL IN METHANOL, ALC","SLIGHTLY SOL IN WATER; SOL IN METHANOL, ALC"
1229,6072.0,C1=CC(=CC=C1CCC(=O)C2=C(C=C(C=C2O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O)O,1 mg/mL at 22 °C,1 mg/mL at 22 °C
1230,6075.0,CN1CCCC(C1)CN2C3=CC=CC=C3SC4=CC=CC=C42,1.80e-05 M,
1231,6076.0,C1[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C(N=CN=C43)N)O)OP(=O)(O1)O,4 mg/mL,4 mg/mL
1232,6077.0,CC(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN(C)C,9.80e-03 g/L,9.80e-03 g/L
1233,6081.0,CC(C(C1=C(C=CC(=C1)OC)OC)O)N.Cl,>37.2 [ug/mL],>37.2 [ug/mL] (The mean of the results at pH 7.4)
1234,6082.0,CC(C(C1=C(C=CC(=C1)OC)OC)O)N,Soluble (185 g/L),Soluble (185 g/L)
1235,6083.0,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)N,Soluble (185 g/L),
1236,6084.0,COC1=C(C=C(C=C1)CC2=NC=CC3=CC(=C(C=C32)OC)OC)OC.Cl,"Soluble (>=10 mg/ml at 70° F) (NTP, 1992)","Soluble (>=10 mg/ml at 70 °F) (NTP, 1992)"
1237,6087.0,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)C3=C(C=CC=C3OC)OC)C(=O)O)C,"FINE, WHITE, CRYSTALLINE POWDER; FREELY SOL IN METHANOL, PYRIDINE; SLIGHTLY SOL IN PROPYL AND AMYL ALCOHOL, ETHYLENE CHLORIDE; INSOL IN BENZENE; ODORLESS OR HAVING SLIGHT ODOR /METHICILLIN SODIUM/","FINE, WHITE, CRYSTALLINE POWDER; FREELY SOL IN METHANOL, PYRIDINE; SLIGHTLY SOL IN PROPYL AND AMYL ALCOHOL, ETHYLENE CHLORIDE; INSOL IN BENZENE; ODORLESS OR HAVING SLIGHT ODOR /METHICILLIN SODIUM/"
1238,6088.0,CNCCC1=CNC2=CC=CC=C21,>26.1 [ug/mL],>26.1 [ug/mL] (The mean of the results at pH 7.4)
1239,6089.0,CN(C)CCC1=CNC2=CC=CC=C21,Freely soluble in dilute acetic and dilute mineral acids,Freely soluble in dilute acetic and dilute mineral acids
1240,6093.0,C1CN(C(=O)N1)C2=NC=C(S2)[N+](=O)[O-],6.07e-04 M,Insoluble in most organic solvents; soluble in dimethylformamide
1241,6098.0,CC1=C(C(=NO1)C2=CC=CC=C2Cl)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)O,"WHITE, CRYSTALLINE POWDER; SOL IN ALCOHOL; SLIGHTLY SOL IN ACETONE, CHLOROFORM; AQ SOLN IS ALKALINE; DECOMP BETWEEN 170 °C & 173 °C; ODORLESS; BITTER TASTE /MONOHYDRATE/","WHITE, CRYSTALLINE POWDER; SOL IN ALCOHOL; SLIGHTLY SOL IN ACETONE, CHLOROFORM; AQ SOLN IS ALKALINE; DECOMP BETWEEN 170 °C & 173 °C; ODORLESS; BITTER TASTE /MONOHYDRATE/"
1242,6099.0,CN(C)C1=CC2=C(C=C1)N=C3C=CC(=[N+](C)C)C=C3S2.[Cl-],0.14 M,"In water, 43,600 mg/L at 25 °C."
1243,6100.0,CC[N+](C)(C)CC1=CC=CC=C1Br.CC1=CC=C(C=C1)S(=O)(=O)[O-],>62.2 [ug/mL],>62.2 [ug/mL] (The mean of the results at pH 7.4)
1244,6101.0,CC1=CC=C(C=C1)S(=O)(=O)O,3.60 M,"ABOUT 67 G/100 ML WATER; SOL IN ALCOHOL, ETHER"
1245,6104.0,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)[S-])O)O)O)O.[Au+],"Slightly soluble in propylene glycol; practically insoluble in acetone, alcohol, chloroform, and ether","Slightly soluble in propylene glycol; practically insoluble in acetone, alcohol, chloroform, and ether"
1246,6106.0,CC(C)C[C@@H](C(=O)O)N,"Slightly soluble in propylene glycol; practically insoluble in acetone, alcohol, chloroform, and ether",
1247,6108.0,C1=CC(=CC=C1C(=O)O)[N+](=O)[O-],"less than 1 mg/mL at 79° F (NTP, 1992)","less than 1 mg/mL at 79 °F (NTP, 1992)"
1248,6109.0,C(CN(CC(=O)[O-])CC(=O)[O-])N(CC(=O)[O-])CC(=O)[O-].[Na+].[Na+].[Ca+2],Powder. Solubility in water: at 20 °C a 0.1M solution can be prepared (pH approx 7). Pratically insoluble in organic solvents /Tetrahydrate/,Powder. Solubility in water: at 20 °C a 0.1M solution can be prepared (pH approx 7). Pratically insoluble in organic solvents /Tetrahydrate/
1249,6110.0,COC(CNC(=O)N)C[Hg+].[Cl-],2.92e+01 g/L,2.92e+01 g/L
1250,6112.0,C1CSS[C@@H]1CCCCC(=O)O,Insoluble,Insoluble
1251,6113.0,CCOS(=O)(=O)C,"50 to 100 mg/mL at 81° F (NTP, 1992)","50 to 100 mg/mL at 81 °F (NTP, 1992)"
1252,6114.0,CC(C[N+](C)(C)C)OC(=O)C.[Cl-],>29.4 [ug/mL],>29.4 [ug/mL] (The mean of the results at pH 7.4)
1253,6115.0,C1=CC=C(C=C1)N,"10 to 50 mg/mL at 73° F (NTP, 1992)","10 to 50 mg/mL at 73 °F (NTP, 1992)"
1254,6116.0,CC(=O)[O-].CC(=O)[O-].[Ca+2],37.4 G IN 100 CC OF WATER @ 0 °C; 29.7 G IN 100 CC OF WATER @ 100 °C; SLIGHTLY SOL IN ALCOHOL,37.4 G IN 100 CC OF WATER @ 0 °C; 29.7 G IN 100 CC OF WATER @ 100 °C; SLIGHTLY SOL IN ALCOHOL
1255,6119.0,CC(C)(C(=O)O)N,1.76 M,181 mg/mL at 25 °C
1256,6124.0,CN(C)N=O,"greater than or equal to 100 mg/mL at 66° F (NTP, 1992)","greater than or equal to 100 mg/mL at 66 °F (NTP, 1992)"
1257,6129.0,CNC(=O)OC1=CC=CC2=CC=CC=C21,>30.2 [ug/mL],>30.2 [ug/mL] (The mean of the results at pH 7.4)
1258,6134.0,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@H]([C@@H]([C@H]2O)O)O)CO)O)O)O)O,"50 to 100 mg/mL at 68° F (NTP, 1992)","50 to 100 mg/mL at 68 °F (NTP, 1992)"
1259,6136.0,CN(C)CCN(CC1=CC=C(C=C1)OC)C2=NC=CC=N2.Cl,"Very soluble (NTP, 1992)","Very soluble (NTP, 1992)"
1260,6137.0,CSCC[C@@H](C(=O)O)N,"Soluble (NTP, 1992)","Soluble (NTP, 1992)"
1261,6140.0,C1=CC=C(C=C1)C[C@@H](C(=O)O)N,"10 to 50 mg/mL at 77° F (NTP, 1992)","10 to 50 mg/mL at 77 °F (NTP, 1992)"
1262,6143.0,CC(C)C1=CC(=CC=C1)OC(=O)NC,4.40e-04 M,10% in isophorone; 10% in xylene; 20% in toluene; 20% in toluene; 40% in isopropanol; 50% in acetone; 60% in dimethylformamide. Practically insoluble in cyclohexane.
1263,6144.0,C(CN(CC(=O)[O-])CC(=O)[O-])N(CC(=O)[O-])CC(=O)[O-].[Na+].[Na+].[Na+].[Na+],Slightly soluble in ethanol,Slightly soluble in ethanol
1264,6163.0,CCOS(=O)(=O)OCC,0.05 M,Miscible in alcohol and ether.
1265,6166.0,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2C(=O)CO)CCC4=CC(=O)CC[C@]34C,0.0595 mg/mL at 37 °C,0.0595 mg/mL at 37 °C
1266,6167.0,CC(=O)N[C@H]1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)OC)OC)OC)OC,"greater than or equal to 100 mg/mL at 70° F (NTP, 1992)","greater than or equal to 100 mg/mL at 70 °F (NTP, 1992)"
1267,6171.0,CC1=NC=C(C(=C1O)C=O)CO.Cl,2.46 M,
1268,6172.0,CC[N+](CC)(CC)CCOC1=C(C(=CC=C1)OCC[N+](CC)(CC)CC)OCC[N+](CC)(CC)CC.[I-].[I-].[I-],Soluble,Soluble
1269,6173.0,CN1CCCC1C2=CN=CC=C2.CN1CCCC1C2=CN=CC=C2.OS(=O)(=O)O,Soluble in water and alcohol,Soluble in water and alcohol
1270,6174.0,CN1CCCC1C2=CN=CC=C2.[C@@H]([C@H](C(=O)O)O)(C(=O)O)O.[C@@H]([C@H](C(=O)O)O)(C(=O)O)O,Sol in ether /Dihydrate/,Sol in ether /Dihydrate/
1271,6175.0,C1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,"greater than or equal to 100 mg/mL at 63° F (NTP, 1992)","greater than or equal to 100 mg/mL at 63 °F (NTP, 1992)"
