Unnamed: 0,CID,SMILES,Solubility,Experiment Solubility-PubChem
209,1049.0,C1=CC=NC=C1,"greater than or equal to 100 mg/mL at 70.7° F (NTP, 1992)","greater than or equal to 100 mg/mL at 70.7 °F (NTP, 1992)"
210,1050.0,CC1=NC=C(C(=C1O)C=O)CO,"greater than or equal to 100 mg/mL at 70.7° F (NTP, 1992)",
211,1051.0,CC1=NC=C(C(=C1O)C=O)COP(=O)(O)O,Appreciable,Appreciable
212,1052.0,CC1=NC=C(C(=C1O)CN)CO,2.97 M,815 mg/mL
213,1057.0,C1=CC(=C(C(=C1)O)O)O,"greater than or equal to 100 mg/mL at 77° F (NTP, 1992)","greater than or equal to 100 mg/mL at 77 °F (NTP, 1992)"
214,1065.0,COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O,"less than 0.1 mg/mL at 64° F (NTP, 1992)",
215,1066.0,C1=CC(=C(N=C1)C(=O)O)C(=O)O,"less than 0.1 mg/mL at 64° F (NTP, 1992)",
216,1068.0,CSC,"Soluble in alcohol, ether; soluble in water at concentrations below 300 mM","Soluble in alcohol, ether; soluble in water at concentrations below 300 mM"
217,1072.0,CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)CC(C(C(CO)O)O)O,2.25e-04 M,
218,1081.0,CC(CC(=O)O)(C(=O)O)O,1e+006 mg/L @ 25 Â°C (est),
219,1088.0,CNCC(=O)O,5.6 [ug/mL],5.6 [ug/mL] (The mean of the results at pH 7.4)
220,1089.0,O[Se](=O)(=O)O,Soluble,Soluble
221,1091.0,O[Se](=O)O,soluble,soluble
222,1100.0,OS(=O)O,558.5 mg/mL,558.5 mg/mL
223,1103.0,C(CCNCCCN)CNCCCN,> 100 mg/mL,> 100 mg/mL
224,1110.0,C(CC(=O)O)C(=O)O,"5 to 10 mg/mL at 72° F (NTP, 1992)","5 to 10 mg/mL at 72 °F (NTP, 1992)"
225,1118.0,OS(=O)(=O)O,"Miscible (NIOSH, 2016)","Miscible (NIOSH, 2024)"
226,1119.0,O=S=O,"10 % (NIOSH, 2016)","10 % (NIOSH, 2024)"
227,1123.0,C(CS(=O)(=O)O)N,1.2 [ug/mL],1.2 [ug/mL] (The mean of the results at pH 7.4)
228,1127.0,C1CCSC1,"INSOLUBLE IN WATER; SOL IN ALL PROPORTIONS IN ALCOHOL, ETHER, ACETONE, BENZENE, IN ORGANIC SOLVENTS","INSOLUBLE IN WATER; SOL IN ALL PROPORTIONS IN ALCOHOL, ETHER, ACETONE, BENZENE, IN ORGANIC SOLVENTS"
229,1133.0,C(C(=O)O)S,"greater than or equal to 100 mg/mL at 64° F (NTP, 1992)","greater than or equal to 100 mg/mL at 64 °F (NTP, 1992)"
230,1136.0,CC1=C(SC=N1)CCO,9081 mg/L @ 25 Â°C (est),"Soluble in water, ether, benzene, chloroform"
231,1140.0,CC1=CC=CC=C1,"less than 1 mg/mL at 64° F (NTP, 1992)","less than 1 mg/mL at 64 °F (NTP, 1992)"
232,1145.0,C[N+](C)(C)[O-],454 mg/mL,454 mg/mL
233,1146.0,CN(C)C,15.06 M,"48 % at 86 °F (NIOSH, 2024)"
234,1148.0,C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)N,0.1577 mg/L @ 25 °C (est),"1 to 5 mg/mL at 75 °F (NTP, 1992)"
235,1176.0,C(=O)(N)N,>9 [ug/mL],>9 [ug/mL] (The mean of the results at pH 7.4)
236,1182.0,CC(C)C(C(=O)O)N,Soluble in water; Insoluble in ether,Soluble in water; Insoluble in ether
237,1183.0,COC1=C(C=CC(=C1)C=O)O,"Slightly soluble (NTP, 1992)","Slightly soluble (NTP, 1992)"
238,1198.0,C(C(C(C(=O)O)O)C(=O)O)C(=O)O,466 mg/mL,466 mg/mL
239,1213.0,CC1CCCC2(C1(CCCC2)O)C,156.7 mg/L @ 25 °C (est),
240,1245.0,COC1=C(C=CC(=C1)C(C(=O)O)O)O,Sparingly soluble in water,Sparingly soluble in water
241,1254.0,CC1CCC(C(C1)O)C(C)C,"less than 1 mg/mL at 70° F (NTP, 1992)","less than 1 mg/mL at 70 °F (NTP, 1992)"
242,1292.0,C1=CC=C(C=C1)C(C(=O)O)O,1.14 M,
243,1318.0,C1=CC2=C(C3=C(C=CC=N3)C=C2)N=C1,>27 [ug/mL],>27 [ug/mL] (The mean of the results at pH 7.4)
244,1322.0,CNNC,16.64 M,"Miscible with alcohol, ether, dimethylformamide, hydrocarbons"
245,1329.0,CCCN1C2=C(C(=O)N(C1=O)CCC)NC(=N2)C3CCCC3,3.1 [ug/mL],3.1 [ug/mL] (The mean of the results at pH 7.4)
246,1330.0,CCCN1C2=C(C(=O)N(C1=O)CCC)NC(=N2)C3=CC=C(C=C3)S(=O)(=O)O,>58.9 [ug/mL],>58.9 [ug/mL] (The mean of the results at pH 7.4)
247,1359.0,C1=CC=C(C(=C1)C(F)(F)F)N2C=CN=C2,30.2 [ug/mL],30.2 [ug/mL] (The mean of the results at pH 7.4)
248,1367.0,C1=CC=C2C(=C1)N=NN2N,0.5 [ug/mL],0.5 [ug/mL] (The mean of the results at pH 7.4)
249,1374.0,C1C(C(C(C(N1)CO)O)O)O,1e+006 mg/L @ 25 °C (est),
250,1390.0,CN1C=CN=C1,12.18 M,
251,1474.0,C1=CC=NC(=C1)C2=CC=CC=N2,0.04 M,"Very sol in alcohol, ether, and benzene"
252,1480.0,C1=C(C(=CC(=C1Cl)Cl)Cl)OCC(=O)O,"less than 0.1 mg/mL at 69.8° F (NTP, 1992)","less than 0.1 mg/mL at 69.8 °F (NTP, 1992)"
253,1483.0,C1=C(C=C(C(=C1Br)O)Br)Br,"Slightly soluble (1-10 mg/ml) (NTP, 1992)","Slightly soluble (1-10 mg/ml) (NTP, 1992)"
254,1486.0,C1=CC(=C(C=C1Cl)Cl)OCC(=O)O,"Decomposes (NTP, 1992)","Decomposes (NTP, 1992)"
255,1488.0,COC(=O)COC1=C(C=C(C=C1)Cl)Cl,0.00 M,
256,1489.0,C1=CC(=C(C=C1Cl)Cl)OCCCC(=O)O,2.13e-04 M,Water solubility: 46 ppm at 25 °C.
257,1493.0,C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])O,>27.6 [ug/mL],>27.6 [ug/mL] (The mean of the results at pH 7.4)
258,1530.0,CN1C2=C(N=CC(=C2)C3=CC=CC=C3)N=C1N,"Soluble in methanol, DMSO","Soluble in methanol, DMSO"
259,1531.0,CC(CO)(CO)N,9.51 M,
260,1539.0,C1C2=CC=CC=C2C3=C1C=C(C=C3)N,"less than 1 mg/mL at 67.1° F (NTP, 1992)","less than 1 mg/mL at 67.1 °F (NTP, 1992)"
261,1563.0,CCCCCCCCCCCCC(C(=O)O)O,17.82 mg/L @ 25 °C (est),
262,1567.0,C(CS)O,"greater than or equal to 100 mg/mL at 68° F (NTP, 1992)","greater than or equal to 100 mg/mL at 68 °F (NTP, 1992)"
263,1570.0,C1=CC(=S)N(C=C1)O,Soluble in cold water (Zinc salt),Soluble in cold water (Zinc salt)
264,1614.0,CC(CC1=CC2=C(C=C1)OCO2)N,"In water, 2.25X10+4 mg/L at 25 Â°C (est)",
265,1615.0,CC(CC1=CC2=C(C=C1)OCO2)NC,"In water, 7034 mg/L at 25 Â°C (est)",
266,1639.0,C1=NNC(=N1)N,7.6 [ug/mL],7.6 [ug/mL] (The mean of the results at pH 7.4)
267,1645.0,C1=CC(=CC(=C1)N)C(=O)N,"In water, 8.14X10+3 mg/L at 25 °C (est)",
268,1646.0,C(CN)CS(=O)(=O)O,<0.3 [ug/mL],<0.3 [ug/mL] (The mean of the results at pH 7.4)
269,1674.0,CC1=C2CCC3=C2C(=CC4=C3C=CC5=CC=CC=C54)C=C1,"less than 0.1 mg/mL at 64° F (NTP, 1992)","less than 0.1 mg/mL at 64 °F (NTP, 1992)"
270,1676.0,CCCN1C2=C(C(=O)NC1=O)NC=N2,>29.1 [ug/mL],>29.1 [ug/mL] (The mean of the results at pH 7.4)
271,1678.0,C(C[N+](=O)[O-])C(=O)O,>17.9 [ug/mL],>17.9 [ug/mL] (The mean of the results at pH 7.4)
272,1682.0,C(CP(=O)(O)O)C(=O)O,3.17 M,
273,1688.0,CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=C(C=C3)Cl,>47.9 [ug/mL],>47.9 [ug/mL] (The mean of the results at pH 7.4)
274,1691.0,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O,"In water, 93 mg/L at 25 °C (est)",
275,1732.0,CC1=C(C=CC(=C1)O)Cl,"less than 1 mg/mL at 68° F (NTP, 1992)","less than 1 mg/mL at 68 °F (NTP, 1992)"
276,1738.0,COC1=C(C=CC(=C1)CC(=O)O)O,17 mg/mL,17 mg/mL
277,1742.0,C1=CC(=CC=C1C(=O)NN)O,22.4 [ug/mL],22.4 [ug/mL] (The mean of the results at pH 7.4)
278,1752.0,CCCCCCCCCC1=CC=C(C=C1)O,3.18e-05 M,"In water, 7 mg/L at 25 °C"
279,1761.0,C1CC1NC(=O)C2C(C(C(O2)N3C=NC4=C(N=CN=C43)N)O)O,>48 [ug/mL],>48 [ug/mL] (The mean of the results at pH 7.4)
280,1775.0,C1=CC=C(C=C1)C2(C(=O)NC(=O)N2)C3=CC=CC=C3,>37.8 [ug/mL],>37.8 [ug/mL] (The mean of the results at pH 7.4)
281,1814.0,CCC1=CN(C(=O)NC1=O)C2CC(C(O2)CO)O,>38.4 [ug/mL],>38.4 [ug/mL] (The mean of the results at pH 7.4)
282,1826.0,C1=CC2=C(C=C1O)C(=CN2)CC(=O)O,>28.7 [ug/mL],>28.7 [ug/mL] (The mean of the results at pH 7.4)
283,1832.0,CN(C)CCC1=CNC2=C1C=C(C=C2)OC,>32.7 [ug/mL],>32.7 [ug/mL] (The mean of the results at pH 7.4)
284,1880.0,C1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C=C3)O)O,Very slightly soluble,Very slightly soluble
285,1892.0,CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CCO,>33.6 [ug/mL],>33.6 [ug/mL] (The mean of the results at pH 7.4)
286,1893.0,C1=CC2=C(C(=C1)[N+](=O)[O-])NN=C2,>24.5 [ug/mL],>24.5 [ug/mL] (The mean of the results at pH 7.4)
287,1917.0,CN1C2=C(C(=O)N(C1=O)C)NC(=N2)C3CCCC3,>37.2 [ug/mL],>37.2 [ug/mL] (The mean of the results at pH 7.4)
288,1923.0,C1=CC2=C(C(=C1)O)N=CC=C2,"less than 1 mg/mL at 61° F (NTP, 1992)","less than 1 mg/mL at 61 °F (NTP, 1992)"
289,1972.0,CC1C=CC=CC=CC=CC=CC=CC=CC(CC2C(C(CC(O2)(CC(CC(C(CCC(CC(CC(=O)OC(C(C1O)C)C)O)O)O)O)O)O)O)C(=O)O)OC3C(C(C(C(O3)C)O)N)O,"less than 1 mg/mL at 70° F (NTP, 1992)","In N,N-dimethylformamide 2-4 mg/ml, in N,N-dimethylformamide + hydrochloric acid 60-80 mg/ml, in dimethyl sulfoxide 30-40 mg/ml"
290,1981.0,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)OCC(=O)O,>62.4 [ug/mL],>62.4 [ug/mL] (The mean of the results at pH 7.4)
291,1982.0,CC(=O)NP(=O)(OC)SC,4.47 M,Solubilities in various solvents. [Table#6047]
292,1983.0,CC(=O)NC1=CC=C(C=C1)O,"1 to 5 mg/mL at 72° F (NTP, 1992)",>22.7 [ug/mL] (The mean of the results at pH 7.4)
293,1985.0,CC(=O)NC1=C(C=CC(=C1)[As](=O)(O)O)O,>41.3 [ug/mL],>41.3 [ug/mL] (The mean of the results at pH 7.4)
294,1986.0,CC(=O)NC1=NN=C(S1)S(=O)(=O)N,>33.3 [ug/mL],>33.3 [ug/mL] (The mean of the results at pH 7.4)
295,1988.0,CCC1=CC=CC(=C1N(COCC)C(=O)CCl)C,8.27e-04 M,"In water, 233 mg/L at 25 °C"
296,1989.0,CC(=O)C1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2,"less than 1 mg/mL at 64° F (NTP, 1992)","less than 1 mg/mL at 64 °F (NTP, 1992)"
297,1990.0,CC(=O)NO,<0.2 [ug/mL],<0.2 [ug/mL] (The mean of the results at pH 7.4)
298,2012.0,CCN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)OC(=O)C)OC)OC)O)COC,4.80e-04 M,
299,2015.0,C1=CC=C2C(=C1)C(=O)C3=CC=CC=C3N2,4.7 [ug/mL],4.7 [ug/mL] (The mean of the results at pH 7.4)
300,2017.0,CCOC1=CC2=C(C3=C(C=C(C=C3)N)N=C2C=C1)N,0.26 M,
301,2018.0,CC(=O)NC1=CC=C(C=C1)CC(=O)O,>29 [ug/mL],>29 [ug/mL] (The mean of the results at pH 7.4)
302,2019.0,CC1C(C(=O)NC(C(=O)N2CCCC2C(=O)N(CC(=O)N(C(C(=O)O1)C(C)C)C)C)C(C)C)NC(=O)C3=C4C(=C(C=C3)C)OC5=C(C(=O)C(=C(C5=N4)C(=O)NC6C(OC(=O)C(N(C(=O)CN(C(=O)C7CCCN7C(=O)C(NC6=O)C(C)C)C)C)C(C)C)C)N)C,"Soluble at 50° F (NTP, 1992)","Soluble at 50 °F (NTP, 1992)"
303,2031.0,CCN(CC)CCOC(=O)C(C1=CC=CC=C1)C2=CC=CC=C2,"In water, 1.89X10+1 mg/L at 25 °C (est)",
304,2048.0,CC1=CC2=NC=C(N=C2C=C1C)C3=CC=CC=C3,<0.3 [ug/mL],<0.3 [ug/mL] (The mean of the results at pH 7.4)
305,2078.0,CCC1=C(C(=CC=C1)CC)N(COC)C(=O)CCl,8.90e-04 M,"Soluble in diethyl ether, acetone, benzene, chloroform, ethanol, ethyl acetate; sparingly soluble in heptane"
306,2082.0,CCCSC1=CC2=C(C=C1)N=C(N2)NC(=O)OC,1.4 [ug/mL],1.4 [ug/mL] (The mean of the results at pH 7.4)
307,2083.0,CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O,1.4 [ug/mL],
308,2086.0,CC(C)(C=NOC(=O)NC)SC,"0.1 to 1.0 mg/mL at 72° F (NTP, 1992)","0.1 to 1.0 mg/mL at 72 °F (NTP, 1992)"
309,2087.0,C1C2C=CC1C3C2C4(C(=C(C3(C4(Cl)Cl)Cl)Cl)Cl)Cl,4.66e-08 M,"less than 1 mg/mL at 75 °F (NTP, 1992)"
310,2088.0,C(CC(O)(P(=O)(O)O)P(=O)(O)O)CN,"In water, 5.0X10+4 mg/L at 25 °C (est)",
311,2092.0,CN(CCCNC(=O)C1CCCO1)C2=NC3=CC(=C(C=C3C(=N2)N)OC)OC,"In water, 92 mg/L at 25 °C /Estimated/","In water, 92 mg/L at 25 °C /Estimated/"
312,2098.0,C1=CC2=C(C(=C1)O)C(=O)C3=C(C2OC4C(C(C(C(O4)CO)O)O)O)C=C(C=C3O)CO,"less than 1 mg/mL at 66° F (NTP, 1992)","less than 1 mg/mL at 66 °F (NTP, 1992)"
313,2099.0,CC1=C(N=CN1)CN2CCC3=C(C2=O)C4=CC=CC=C4N3C,4.38e-01 g/L,4.38e-01 g/L
314,2116.0,CC1=C(C2=C(CCC(O2)(C)CCCC(C)CCCC(C)CCCC(C)C)C(=C1O)C)C,"Insoluble in water, freely soluble in ethanol, miscible in ether",Insoluble
315,2118.0,CC1=NN=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4,"In water, 13.1 mg/L at 25 Â°C (est)",Insoluble in water
316,2119.0,CC(C)NCC(COC1=CC=CC=C1CC=C)O,"In water, 13.1 mg/L at 25 Â°C (est)",
317,2123.0,CN(C)C1=NC(=NC(=N1)N(C)C)N(C)C,"Insoluble (NTP, 1992)","Insoluble (NTP, 1992)"
318,2124.0,F[Al](F)F,"Loses water at 100 °C, more at 200 °C. ... slight solubility. /Trihydrate/","Loses water at 100 °C, more at 200 °C. ... slight solubility. /Trihydrate/"
319,2131.0,CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)CC1=CC=CC=C1Cl)CC2=CC=CC=C2Cl,Soluble,Soluble
320,2132.0,C1CC(CCC1NCC2=C(C(=CC(=C2)Br)Br)N)O,>56.7 [ug/mL],>56.7 [ug/mL] (The mean of the results at pH 7.4)
321,2140.0,CC(=O)NC1=C(C(=C(C(=C1I)C(=O)O)I)NC(=O)C)I,"VERY SLIGHTLY SOL IN WATER, ALCOHOL; SOL IN DIMETHYLFORMAMIDE, ALKALI HYDROXIDE SOLUTIONS","VERY SLIGHTLY SOL IN WATER, ALCOHOL; SOL IN DIMETHYLFORMAMIDE, ALKALI HYDROXIDE SOLUTIONS"
322,2141.0,C(CN)CNCCSP(=O)(O)O,"VERY SLIGHTLY SOL IN WATER, ALCOHOL; SOL IN DIMETHYLFORMAMIDE, ALKALI HYDROXIDE SOLUTIONS",
323,2143.0,CN1C2CCC1CC(C2)OC(C3=CC=CC=C3)C4=CC=CC=C4N,>48.4 [ug/mL],>48.4 [ug/mL] (The mean of the results at pH 7.4)
324,2145.0,CCC1(CCC(=O)NC1=O)C2=CC=C(C=C2)N,>34.8 [ug/mL],>34.8 [ug/mL] (The mean of the results at pH 7.4)
325,2148.0,C1=CC(=CC=C1C(=O)NCC(=O)O)N,Slightly soluble,Slightly soluble
326,2151.0,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)N,3.58 M,
327,2153.0,CN1C2=C(C(=O)N(C1=O)C)NC=N2,>27 [ug/mL],>27 [ug/mL] (The mean of the results at pH 7.4)
328,2155.0,C1=CSC(=N1)N,"less than 1 mg/mL at 68° F (NTP, 1992)","less than 1 mg/mL at 68 °F (NTP, 1992)"
329,2157.0,CCCCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)I)OCCN(CC)CC)I,Low,Low
330,2159.0,CCN1CCCC1CNC(=O)C2=CC(=C(C=C2OC)N)S(=O)(=O)CC,Insoluble,Insoluble
331,2160.0,CN(C)CCC=C1C2=CC=CC=C2CCC3=CC=CC=C31,freely soluble in water,freely soluble in water
332,2161.0,CC(C)C1=CC2=C(C=C1)OC3=NC(=C(C=C3C2=O)C(=O)O)N,1.46e-01 g/L,1.46e-01 g/L
333,2162.0,CCOC(=O)C1=C(NC(=C(C1C2=CC=CC=C2Cl)C(=O)OC)C)COCCN,slightly soluble in water,slightly soluble in water
334,2164.0,CCC1(C(=O)NC(=O)NC1=O)CCC(C)C,"less than 1 mg/mL at 65.3Â° F (NTP, 1992)","less than 1 mg/mL at 65.3 °F (NTP, 1992)"
335,2165.0,CCN(CC)CC1=C(C=CC(=C1)NC2=C3C=CC(=CC3=NC=C2)Cl)O,24.9 [ug/mL],24.9 [ug/mL] (The mean of the results at pH 7.4)
336,2170.0,C1CN(CCN1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl,34.4 [ug/mL],34.4 [ug/mL] (The mean of the results at pH 7.4)
337,2179.0,COC1=C(C=CC(=C1)NS(=O)(=O)C)NC2=C3C=CC=CC3=NC4=CC=CC=C42,<1 mg/mL,<1 mg/mL
338,2180.0,C1=CC=C(C=C1)C(C#N)OC2C(C(C(C(O2)COC3C(C(C(C(O3)CO)O)O)O)O)O)O,"VERY SOL IN HOT WATER; SLIGHTLY SOL IN ALCOHOL; INSOL IN ETHER, CHLOROFORM; SOL IN HOT ALCOHOL","VERY SOL IN HOT WATER; SLIGHTLY SOL IN ALCOHOL; INSOL IN ETHER, CHLOROFORM; SOL IN HOT ALCOHOL"
339,2181.0,C1CCNC(C1)C2=CN=CC=C2,Soluble in most organic solvents,Soluble in most organic solvents
340,2201.0,C1=CC=C2C(=C1)C=C3C=CC=CC3=C2C(=O)O,3.82e-04 M,
341,2202.0,C1C2=C(C(=CC=C2)O)C(=O)C3=C1C=CC=C3O,"less than 1 mg/mL at 68° F (NTP, 1992)","less than 1 mg/mL at 68 °F (NTP, 1992)"
342,2206.0,CC1=CC(=O)N(N1C)C2=CC=CC=C2,25.2 [ug/mL],25.2 [ug/mL] (The mean of the results at pH 7.4)
343,2214.0,CC(=O)C1=CC(=C(C=C1)O)OC,0.03 M,
344,2216.0,C1CN=C(N1)NC2=C(C=C(C=C2Cl)N)Cl,4.09e-01 g/L,4.09e-01 g/L
345,2218.0,CCN(CC)CCCN(C1CC2=CC=CC=C2C1)C3=CC=CC=C3,7.82e-03 g/L,7.82e-03 g/L
346,2225.0,CC1=C(C(C(=C(N1)C)C(=O)OCC(=O)C)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC,Insoluble,Insoluble
347,2239.0,CC(C)(C)NCC(CSC1=NC(=CS1)C2=CC=C(S2)C(=O)N)O,Slightly soluble,Slightly soluble
348,2244.0,CC(=O)OC1=CC=CC=C1C(=O)O,"less than 1 mg/mL at 73° F (NTP, 1992)","less than 1 mg/mL at 73 °F (NTP, 1992)"
349,2249.0,CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O,>40 [ug/mL],>40 [ug/mL] (The mean of the results at pH 7.4)
350,2256.0,CCNC1=NC(=NC(=N1)Cl)NC(C)C,"less than 1 mg/mL at 67.1° F (NTP, 1992)","less than 1 mg/mL at 67.1 °F (NTP, 1992)"
351,2265.0,CN1C=NC(=C1SC2=NC=NC3=C2NC=N3)[N+](=O)[O-],>41.6 [ug/mL],>41.6 [ug/mL] (The mean of the results at pH 7.4)
352,2266.0,C(CCCC(=O)O)CCCC(=O)O,>41.6 [ug/mL],
353,2267.0,CN1CCCC(CC1)N2C(=O)C3=CC=CC=C3C(=N2)CC4=CC=C(C=C4)Cl,Sparingly soluble (hydrochloride salt),Sparingly soluble (hydrochloride salt)
354,2268.0,COP(=S)(OC)SCN1C(=O)C2=CC=CC=C2N=N1,"less than 1 mg/mL at 66° F (NTP, 1992)","less than 1 mg/mL at 66 °F (NTP, 1992)"
355,2269.0,CCC1C(C(C(N(CC(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)O)C)C)C)O)(C)O,"In water, 2.37 mg/L at 25 °C (est)",
356,2272.0,C1=CC=C(C=C1)N=NC2=CC=CC=C2,"less than 0.1 mg/mL at 63.5° F (NTP, 1992)","less than 0.1 mg/mL at 63.5 °F (NTP, 1992)"
357,2284.0,C1=CC(=CC=C1C(CC(=O)O)CN)Cl,"less than 1 mg/mL at 64° F (NTP, 1992)","less than 1 mg/mL at 64 °F (NTP, 1992)"
358,2286.0,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,"less than 1 mg/mL at 67.1Â° F (NTP, 1992)","less than 1 mg/mL at 67.1 Â°F (NTP, 1992)"
359,2310.0,CCC1(CC(=O)NC(=O)C1)C,"less than 1 mg/mL at 68° F (NTP, 1992)","less than 1 mg/mL at 68 °F (NTP, 1992)"
360,2314.0,CC1(OC2=C(O1)C(=CC=C2)OC(=O)NC)C,"In water, 260 mg/L at 25 °C","In water, 260 mg/L at 25 °C"
361,2315.0,C1=CC=C(C=C1)CC2NC3=C(C=C(C(=C3)C(F)(F)F)S(=O)(=O)N)S(=O)(=O)N2,>63.2 [ug/mL],>63.2 [ug/mL] (The mean of the results at pH 7.4)
362,2319.0,CCCCN(CC)C1=C(C=C(C=C1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-],2.98e-07 M,G/100 ML AT 25 °C: >50 IN ACETONE; >25 IN ACETONITRILE; >50 IN CHLOROFORM; 45 IN DIMETHYLFORMAMIDE; 60 IN DIOXANE; 4 IN METHANOL; 58 IN METHYL ETHYL KETONE; 45 IN XYLENE
363,2328.0,CC(C)N1C(=O)C2=CC=CC=C2NS1(=O)=O,0.00 M,Solubility: xylene < 1 g/100 g (at 20 °C). /Technical bentazon/
364,2331.0,C1=CC=C(C=C1)C(=O)N,>18.2 [ug/mL],>18.2 [ug/mL] (The mean of the results at pH 7.4)
365,2332.0,C1=CC=C(C=C1)C(=N)N,>18 [ug/mL],>18 [ug/mL] (The mean of the results at pH 7.4)
366,2335.0,CC(C)(C)CC(C)(C)C1=CC=C(C=C1)OCCOCC[N+](C)(C)CC2=CC=CC=C2,Soluble,Soluble
367,2336.0,C1=CC=C2C3=C4C(=CC2=C1)C=CC5=C4C(=CC=C5)C=C3,"less than 1 mg/mL at 63° F (NTP, 1992)","less than 1 mg/mL at 63 °F (NTP, 1992)"
368,2337.0,CCOC(=O)C1=CC=C(C=C1)N,>24.8 [ug/mL],>24.8 [ug/mL] (The mean of the results at pH 7.4)
369,2346.0,C1=CC=C(C=C1)CN=C=S,7.30e-04 M,0.109 mg/mL at 25 °C
370,2347.0,CCCCOC(=O)C1=CC=CC=C1C(=O)OCC2=CC=CC=C2,"less than 0.1 mg/mL at 72.5° F (NTP, 1992)","less than 0.1 mg/mL at 72.5 °F (NTP, 1992)"
371,2350.0,C1CN(CCC1OC(C2=CC=C(C=C2)Cl)C3=CC=CC=N3)CCCC(=O)O,5.03e-02 g/L,5.03e-02 g/L
372,2351.0,CC(C)COCC(CN(CC1=CC=CC=C1)C2=CC=CC=C2)N3CCCC3,Slightly soluble,Slightly soluble
373,2353.0,COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC5=C(C=C4CC3)OCO5)OC,9.623 mg/L @ 25 °C (est),
374,2355.0,COC1=C2C=CC(=O)OC2=CC3=C1C=CO3,"less than 1 mg/mL at 66° F (NTP, 1992)","less than 1 mg/mL at 66 °F (NTP, 1992)"
375,2365.0,C1COC1=O,"10 to 50 mg/mL at 66° F (NTP, 1992)","10 to 50 mg/mL at 66 °F (NTP, 1992)"
376,2368.0,CNC(=NC)NCC1=CC=CC=C1,1.58e+00 g/L,1.58e+00 g/L
377,2369.0,CC(C)NCC(COC1=CC=C(C=C1)CCOCC2CC2)O,1.58e+00 g/L,
378,2370.0,CC(C[N+](C)(C)C)OC(=O)N,3.11e-01 g/L,3.11e-01 g/L
379,2372.0,CC1=CC(=CC=C1)OCC(CNCCC2=CC(=C(C=C2)OC)OC)O,1.37e-02 g/L,1.37e-02 g/L
380,2378.0,C1=CC=C(C=C1)C2=CC=C(C=C2)C(C3=CC=CC=C3)N4C=CN=C4,0.7 [ug/mL],0.7 [ug/mL] (The mean of the results at pH 7.4)
381,2381.0,C1CCN(CC1)CCC(C2CC3CC2C=C3)(C4=CC=CC=C4)O,0.7 [ug/mL],
382,2391.0,CC(=O)OC1=CC=C(C=C1)C(C2=CC=C(C=C2)OC(=O)C)C3=CC=CC=N3,>54.2 [ug/mL],>54.2 [ug/mL] (The mean of the results at pH 7.4)
383,2405.0,CC(C)NCC(COC1=CC=C(C=C1)COCCOC(C)C)O,"In water, 2.24X10+3 mg/L at 25 °C (est)",7.07e-02 g/L
384,2406.0,C1=C(C=C(C(=C1SC2=C(C(=CC(=C2)Cl)Cl)O)O)Cl)Cl,"less than 1 mg/mL at 73° F (NTP, 1992)","less than 1 mg/mL at 73 °F (NTP, 1992)"
385,2431.0,CC[N+](C)(C)CC1=CC=CC=C1Br,Freely soluble,Freely soluble
386,2435.0,C1CN=C(N1)NC2=C(C3=NC=CN=C3C=C2)Br,11.2 [ug/mL],11.2 [ug/mL] (The mean of the results at pH 7.4)
387,2441.0,C1C(=O)NC2=C(C=C(C=C2)Br)C(=N1)C3=CC=CC=N3,3.99e-02 g/L,3.99e-02 g/L
388,2442.0,CN(CC1=C(C(=CC(=C1)Br)Br)N)C2CCCCC2,<1  mg/mL,<1  mg/mL
