Unnamed: 0,CID,SMILES,Solubility,Experiment Solubility-PubChem
2180,7778.0,CC(CCC=C(C)C)CCOC=O,19.61 mg/L @ 25 °C (est),"soluble in alcohol, most fixed oils;  slightly soluble in propylene glycol;  insoluble in glycerin, water"
2181,7781.0,CCC(=O)OCCC(C)CCCC(=C)C,soluble in alcohol;  practically insoluble in water,soluble in alcohol;  practically insoluble in water
2182,7784.0,CCCCOC(=O)CCCCC(=O)OCCCC,"Solubility in water, g/100ml at 25 °C: 0.0035 (very poor)","Solubility in water, g/100ml at 25 °C: 0.0035 (very poor)"
2183,7789.0,CCCCCCC(CCCCCCCCCCC(=O)O)O,"Soluble in alcohol, ether, chloroform; insoluble in water","Soluble in alcohol, ether, chloroform; insoluble in water"
2184,7790.0,CCCOC(=O)CCCCC(=O)OCCC,very slightly,very slightly
2185,7791.0,CCCCC(CC)CNCC(CC)CCCC,"less than 1 mg/mL at 70° F (NTP, 1992)","less than 1 mg/mL at 70 °F (NTP, 1992)"
2186,7792.0,CC(C)CCCC(C)CCO,175.4 mg/L @ 25 °C (est),soluble in most fixed oils and propylene glycol; insoluble in glycerol
2187,7793.0,C[C@@H](CCC=C(C)C)CCO,105.5 mg/L @ 25 Â°C (est),
2188,7794.0,CC(CCC=C(C)C)CC=O,"In water, 70.2 mg/L at 25 °C (est)",Slightly soluble in water
2189,7795.0,CCCC(=O)OCCC(C)C,118 mg/L @ 25 °C (exp),118 mg/L @ 25 °C (exp)
2190,7797.0,CCCCCCC(=O)OCC,0.00 M,0.29 mg/mL
2191,7798.0,CCCC(=O)OC(=O)CCC,Soluble in water and alcohol with decomposition; soluble in ether,Soluble in water and alcohol with decomposition; soluble in ether
2192,7799.0,CCCCCCCC(=O)OCC,4.07e-04 M,0.0701 mg/mL at 25 °C
2193,7800.0,CCCCCCCCCCCC(=O)OCC,0.4128 mg/L @ 25 °C (est),"Soluble in ether, insoluble in water"
2194,7802.0,CCCCC(=O)CC,"1 % (NIOSH, 2016)","1 % (NIOSH, 2024)"
2195,7803.0,CCCOC(=O)CC,0.05 M,5.3 mg/mL at 25 °C
2196,7804.0,C1=CC(=CC=C1Br)Br,8.48e-05 M,"SOLUBLE IN TOLUENE, VERY SOL IN HOT TOLUENE; VERY SOLUBLE IN CARBON DISULFIDE"
2197,7805.0,CC1=CC=C(C=C1)Br,"less than 1 mg/mL at 75° F (NTP, 1992)","less than 1 mg/mL at 75 °F (NTP, 1992)"
2198,7806.0,C1=CC(=CC=C1Cl)Br,2.35e-04 M,
2199,7807.0,C1=CC(=CC=C1N)Br,"less than 1 mg/mL at 73° F (NTP, 1992)","less than 1 mg/mL at 73 °F (NTP, 1992)"
2200,7808.0,C1=CC(=CC=C1O)Br,0.08 M,"Freely soluble in alcohol, chloroform, ether, glacial acetic acid"
2201,7809.0,CC1=CC=C(C=C1)C,"Insoluble. (NTP, 1992)","Insoluble. (NTP, 1992)"
2202,7810.0,CC1=CC=C(C=C1)Cl,8.37e-04 M,"SOL IN ALCOHOL, BENZENE"
2203,7811.0,CC1=CC=C(C=C1)S,"Insol in water; sol in alcohol, ether","Insol in water; sol in alcohol, ether"
2204,7812.0,C1=CC(=CC=C1N)Cl,"less than 1 mg/mL at 74.3° F (NTP, 1992)","less than 1 mg/mL at 74.3 °F (NTP, 1992)"
2205,7813.0,CC1=CC=C(C=C1)N,"0.7 % (NIOSH, 2016)","0.7 % (NIOSH, 2024)"
2206,7814.0,C1=CC(=CC=C1N)N,"4 % at 75° F (NIOSH, 2016)","4 % at 75 °F (NIOSH, 2024)"
2207,7817.0,C1C(=O)NCC(=O)N1,0.15 M,
2208,7819.0,CC(C)COC(=O)C=C,"Slightly soluble (NTP, 1992)","Slightly soluble (NTP, 1992)"
2209,7820.0,COC(=O)CCC(=O)OC,"greater than or equal to 100 mg/mL at 73° F (NTP, 1992)","greater than or equal to 100 mg/mL at 73 °F (NTP, 1992)"
2210,7821.0,CCC(CC(C)C)CO,1594 mg/L @ 25 °C (est),
2211,7822.0,CCC(C)CC(=O)CC,"Solubility in water, g/100ml at 20 °C: 0.3","Insoluble (NIOSH, 2024)"
2212,7824.0,CCCCCC(=O)OC,"less than 1 mg/mL at 72° F (NTP, 1992)","less than 1 mg/mL at 72 °F (NTP, 1992)"
2213,7825.0,C=CC(=O)OCCC#N,Soluble in water,Soluble in water
2214,7826.0,CCCCCCC(=O)OC,308.7 mg/L @ 25 °C (est),soluble in organic solvents
2215,7828.0,C(COC(=O)Cl)OCCOC(=O)Cl,"SOL IN ACETONE, ALCOHOL, ETHER, CHLOROFORM, BENZENE","SOL IN ACETONE, ALCOHOL, ETHER, CHLOROFORM, BENZENE"
2216,7829.0,COC(=O)CCCCCCCCC(=O)OC,5.21e-04 M,
2217,7833.0,C1CC2C(O2)CC1C3CO3,"50 to 100 mg/mL at 72° F (NTP, 1992)","50 to 100 mg/mL at 72 °F (NTP, 1992)"
2218,7834.0,CCC1CO1,"greater than or equal to 100 mg/mL at 63° F (NTP, 1992)","greater than or equal to 100 mg/mL at 63 °F (NTP, 1992)"
2219,7835.0,C1C(O1)CCl,"50 to 100 mg/mL at 72° F (NTP, 1992)","50 to 100 mg/mL at 72 °F (NTP, 1992)"
2220,7836.0,C=CC(=O)OCC1CO1,"10 to 50 mg/mL at 68.9° F (NTP, 1992)","10 to 50 mg/mL at 68.9 °F (NTP, 1992)"
2221,7837.0,CC(=C)C(=O)OCC1CO1,"5 to 10 mg/mL at 68° F (NTP, 1992)","5 to 10 mg/mL at 68 °F (NTP, 1992)"
2222,7838.0,C=CCOCC1CO1,"greater than or equal to 100 mg/mL at 65.3° F (NTP, 1992)","greater than or equal to 100 mg/mL at 65.3 °F (NTP, 1992)"
2223,7839.0,C(CBr)Br,"less than 1 mg/mL at 70° F (NTP, 1992)","less than 1 mg/mL at 70 °F (NTP, 1992)"
2224,7840.0,CCCBr,0.02 M,"In water, 2,450 mg/L at 20 °C"
2225,7841.0,C=CCBr,0.03 M,"Miscible with alcohol, chloroform, ether, carbon disulfide, carbon tetrachloride"
2226,7842.0,C#CCBr,0.13 M,"Soluble in ethanol, ether, benzene, carbon tetrachloride, and chloroform"
2227,7843.0,CCCC,"61 mg/L at 68° F (NTP, 1992)","61 mg/L at 68 °F (NTP, 1992)"
2228,7844.0,CCC=C,"Insoluble (NTP, 1992)","Insoluble (NTP, 1992)"
2229,7845.0,C=CC=C,"Insoluble (NTP, 1992)","Insoluble (NTP, 1992)"
2230,7846.0,CCC#C,0.05 M,
2231,7847.0,C=CC=O,"greater than or equal to 100 mg/mL at 70° F (NTP, 1992)","greater than or equal to 100 mg/mL at 70 °F (NTP, 1992)"
2232,7848.0,CCCS,"Slight (NIOSH, 2016)","Slight (NIOSH, 2024)"
2233,7849.0,C(CBr)Cl,"5 to 10 mg/mL at 70° F (NTP, 1992)","5 to 10 mg/mL at 70 °F (NTP, 1992)"
2234,7850.0,C=CCCl,"1 to 10 mg/mL at 66° F (NTP, 1992)","1 to 10 mg/mL at 66 °F (NTP, 1992)"
2235,7852.0,CCCN,16.92 M,"Very soluble in ethanol, acetone; soluble in benzene, chloroform; slightly soluble in carbon tetrachloride"
2236,7853.0,C=CCN,"Very soluble (NTP, 1992)","Very soluble (NTP, 1992)"
2237,7854.0,CCC#N,"50 to 100 mg/mL at 73° F (NTP, 1992)","50 to 100 mg/mL at 73 °F (NTP, 1992)"
2238,7855.0,C=CC#N,"10 to 50 mg/mL at 70.9° F (NTP, 1992)","10 to 50 mg/mL at 70.9 °F (NTP, 1992)"
2239,7856.0,C(C#N)Cl,"50 to 100 mg/mL at 70.7° F (NTP, 1992)","50 to 100 mg/mL at 70.7 °F (NTP, 1992)"
2240,7857.0,C(C#N)O,"greater than or equal to 100 mg/mL at 68° F (NTP, 1992)","greater than or equal to 100 mg/mL at 68 °F (NTP, 1992)"
2241,7858.0,C=CCO,"Miscible (NIOSH, 2016)","Miscible (NIOSH, 2024)"
2242,7859.0,C#CCO,"Miscible (NIOSH, 2016)","Miscible (NIOSH, 2024)"
2243,7860.0,C(=O)C=O,"greater than or equal to 100 mg/mL at 72° F (NTP, 1992)","greater than or equal to 100 mg/mL at 72 °F (NTP, 1992)"
2244,7861.0,COC=C,0.26 M,"In water, 0.97 wt% /15,000 mg/L/ at 20 °C"
2245,7862.0,CC[Hg]Cl,"less than 1 mg/mL at 68° F (NTP, 1992)","less than 1 mg/mL at 68 °F (NTP, 1992)"
2246,7863.0,CC=NO,Very soluble in water,Very soluble in water
2247,7864.0,COCCl,"Reacts with water (NIOSH, 2016)","Reacts with water (NIOSH, 2024)"
2248,7865.0,COC=O,"greater than or equal to 100 mg/mL at 72° F (NTP, 1992)","greater than or equal to 100 mg/mL at 72 °F (NTP, 1992)"
2249,7866.0,C(CS(=O)(=O)O)O,7.93 M,1000 mg/mL
2250,7868.0,CC(=C)CC(C)(C)C,"Insoluble in water. Soluble in ethyl ether, benzene, carbon tetrachloride","Insoluble in water. Soluble in ethyl ether, benzene, carbon tetrachloride"
2251,7869.0,CC(=CC(C)(C)C)C,"Insoluble in water; soluble in ethyl ether, benzene, chloroform.","Insoluble in water; soluble in ethyl ether, benzene, chloroform."
2252,7870.0,CC(CC(C)(C)O)O,"Miscible (NIOSH, 2016)","Miscible (NIOSH, 2024)"
2253,7871.0,CC(C)OP(=O)(C)F,7.14 M,Miscible with water /1X10+6 mg/L at 25 °C /
2254,7873.0,CCOP(=O)(OCC)OP(=O)(OCC)OCC,"Miscible (decomposes) (NTP, 1992)","Miscible (decomposes) (NTP, 1992)"
2255,7879.0,CCCCCCCCCCCCCCCCCC[N+](C)(C)CCCCCCCCCCCCCCCCCC.[Cl-],Virtually insoluble in water.,Virtually insoluble in water.
2256,7881.0,CCCCOP(=O)(O)OCCCC,"Insoluble (NIOSH, 2016)","18 g/L at 68 °F (ICSC, 2024)"
2257,7882.0,CNCCS(=O)(=O)O,"Soluble (>=10 mg/ml at 70° F) (NTP, 1992)","Soluble (>=10 mg/ml at 70 °F) (NTP, 1992)"
2258,7883.0,C(C(Cl)(Cl)Cl)OC(=O)N,0.05 M,
2259,7884.0,CC(=O)CC(C)(C)OC,"greater than or equal to 100 mg/mL at 66° F (NTP, 1992)","greater than or equal to 100 mg/mL at 66 °F (NTP, 1992)"
2260,7888.0,CC(CCCC(C)(C)O)CC=O,slightly,slightly
2261,7891.0,CC(C)CCBr,0.00 M,Miscible with alcohol and ether
2262,7892.0,CCCC(C)C,1.72e-04 M,"In water, 14 mg/L"
2263,7894.0,CC(C)CCN,1.097e+005 mg/L @ 25 °C (est),"Soluble in water, propylene glycol, glycerin, oils"
2264,7895.0,CCCC(=O)C,"10 to 50 mg/mL at 72° F (NTP, 1992)","10 to 50 mg/mL at 72 °F (NTP, 1992)"
2265,7896.0,CC(CCO)O,11.10 M,Miscible with water
2266,7897.0,CC(CC=O)O,11.35 M,Miscible with water /1.00X10+6 mg/L/
2267,7898.0,C(C#N)C(=O)N,1.55 M,1 G DISSOLVES IN 6.5 ML COLD WATER; 1.3 G @ 0 °C IN 100 ML OF 95% ALCOHOL; 3.1 G @ 26 °C IN 100 ML OF 95% ALCOHOL; 7.0 G @ 44 °C IN 100 ML OF 95% ALCOHOL; 14.0 G @ 62 °C IN 100 ML OF 95% ALCOHOL; 21.5 G @ 71 °C IN 100 ML OF 95% ALCOHOL
2268,7899.0,C(CCl)C(=O)O,"FREELY SOL IN WATER, ALC, CHLOROFORM","FREELY SOL IN WATER, ALC, CHLOROFORM"
2269,7900.0,CC(COC)O,"greater than or equal to 100 mg/mL at 66° F (NTP, 1992)","greater than or equal to 100 mg/mL at 66 °F (NTP, 1992)"
2270,7902.0,CN(C)CCO,"greater than or equal to 100 mg/mL at 73° F (NTP, 1992)","greater than or equal to 100 mg/mL at 73 °F (NTP, 1992)"
2271,7903.0,CCC[N+](=O)[O-],"Slightly soluble (NTP, 1992)","Slightly soluble (NTP, 1992)"
2272,7904.0,CC(=O)OC=C,"2 % (NIOSH, 2016)","2 % (NIOSH, 2024)"
2273,7907.0,CC(C)CC(C)C,5.49e-05 M,
2274,7909.0,CC(C)CC(=O)C,"1 to 5 mg/mL at 70° F (NTP, 1992)","1 to 5 mg/mL at 70 °F (NTP, 1992)"
2275,7910.0,CC(C)CC(C)O,"2 % (NIOSH, 2016)","2 % (NIOSH, 2024)"
2276,7912.0,CC(C)NC(C)C,"Slightly soluble (NTP, 1992)","Slightly soluble (NTP, 1992)"
2277,7913.0,C(=O)(N)NC(=O)N,"SOL IN 100 G WATER: 2.01 G @ 25 °C, 7 G @ 50 °C, 20 G @ 75 °C, 53.5 G @ 105.5 °C; FREELY SOL IN ALCOHOL; VERY SLIGHTLY SOL IN ETHER","SOL IN 100 G WATER: 2.01 G @ 25 °C, 7 G @ 50 °C, 20 G @ 75 °C, 53.5 G @ 105.5 °C; FREELY SOL IN ALCOHOL; VERY SLIGHTLY SOL IN ETHER"
2278,7914.0,CC(C)OC(C)C,"0.2 % (NIOSH, 2016)","0.2 % (NIOSH, 2024)"
2279,7915.0,CC(C)OC(=O)C,"1 to 10 mg/mL at 68° F (NTP, 1992)","1 to 10 mg/mL at 68 °F (NTP, 1992)"
2280,7916.0,CC(=C)OC(=O)C,"Soluble in ethanol and acetone, very soluble in ethyl ether.","Soluble in ethanol and acetone, very soluble in ethyl ether."
2281,7917.0,CC(C)OC(=O)Cl,VERY SOL IN ETHER,VERY SOL IN ETHER
2282,7918.0,CC(=O)OC(=O)C,"Soluble in cold (greater than or equal to 10mg/ml); Decomposes in hot (NTP, 1992)","Soluble in cold (greater than or equal to 10mg/ml); Decomposes in hot (NTP, 1992)"
2283,7921.0,CC1CCC(=O)O1,"greater than or equal to 100 mg/mL at 72° F (NTP, 1992)","greater than or equal to 100 mg/mL at 72 °F (NTP, 1992)"
2284,7922.0,C1CC(=O)OC1=O,"less than 1 mg/mL at 70° F (NTP, 1992)","less than 1 mg/mL at 70 °F (NTP, 1992)"
2285,7923.0,C1=CC(=O)OC1=O,"Soluble; decomposes in hot solvent (NTP, 1992)","Soluble; decomposes in hot solvent (NTP, 1992)"
2286,7924.0,CC1COC(=O)O1,1.71 M,"In water, 1.75X10+5 mg/L at 25 °C"
2287,7925.0,CCOP(=O)(OCC)OC1=NNC(=C1)C,0.00 M,
2288,7928.0,C1=CC(=CC(=C1)Br)Cl,6.16e-04 M,
2289,7929.0,CC1=CC(=CC=C1)C,"Insoluble (NTP, 1992)","Insoluble (NTP, 1992)"
2290,7930.0,CC1=CC(=CC=C1)S,"Insol in water; sol in alcohol, ether","Insol in water; sol in alcohol, ether"
2291,7931.0,CC1=CC(=CC=C1)Cl,3.00e-04 M,
2292,7932.0,C1=CC(=CC(=C1)Cl)N,"less than 1 mg/mL at 64° F (NTP, 1992)","less than 1 mg/mL at 64 °F (NTP, 1992)"
2293,7933.0,C1=CC(=CC(=C1)Cl)O,"10 to 50 mg/mL at 59° F (NTP, 1992)","10 to 50 mg/mL at 59 °F (NTP, 1992)"
2294,7934.0,CC1=CC(=CC=C1)N,"2 % (NIOSH, 2016)","2 % (NIOSH, 2024)"
2295,7935.0,C1=CC(=CC(=C1)N)N,"less than 1 mg/mL at 66° F (NTP, 1992)","less than 1 mg/mL at 66 °F (NTP, 1992)"
2296,7936.0,CC1=CC(=NC=C1)C,3.02 M,350 mg/mL at 25 °C
2297,7937.0,CC1=NC(=CC=C1)C,Slightly soluble in ethanol; soluble in ethyl ether and acetone,Slightly soluble in ethanol; soluble in ethyl ether and acetone
2298,7938.0,CC1=CN=CC(=N1)C,3.816e+004 mg/L @ 25 °C (est),"soluble in water, organic solvents"
2299,7944.0,CC(CCl)OC(C)CCl,"less than 0.1 mg/mL at 72° F (NTP, 1992)","less than 0.1 mg/mL at 72 °F (NTP, 1992)"
2300,7945.0,CCOC(=O)CC(C)C,0.02 M,2 mg/mL at 20 °C
2301,7946.0,CC(COC)OC(=O)C,1.50 M,"In water, 1.98X10+5 mg/L at 25 °C"
2302,7947.0,CC1=CC(=CC(=C1)C)C,"0.002 % (NIOSH, 2016)","0.002 % (NIOSH, 2024)"
2303,7948.0,CC1=CC(=CC(=C1)O)C,"less than 1 mg/mL at 68° F (NTP, 1992)","less than 1 mg/mL at 68 °F (NTP, 1992)"
2304,7949.0,CC1=CC(=CC(=C1)N)C,"less than 1 mg/mL at 66° F (NTP, 1992)","less than 1 mg/mL at 66 °F (NTP, 1992)"
2305,7950.0,C1=C(C=C(C=C1Cl)Cl)Cl,"less than 0.1 mg/mL at 67.1Â° F (NTP, 1992)","less than 0.1 mg/mL at 67.1 °F (NTP, 1992)"
2306,7951.0,CC1=CC(=CC(=C1)N)N,"VERY SOL IN WATER; SOL IN ALC, ETHER","VERY SOL IN WATER; SOL IN ALC, ETHER"
2307,7953.0,CC1=CC(=NC(=C1)C)C,0.29 M,"Sol in methanol, ethanol, chloroform, benzene, toluene, and dil acids; miscible with ether"
2308,7954.0,C1(=NC(=NC(=N1)Cl)Cl)Cl,Insol in water; sol in alcohol,Insol in water; sol in alcohol
2309,7955.0,C1(=NC(=NC(=N1)N)N)N,"less than 1 mg/mL at 72° F (NTP, 1992)","less than 1 mg/mL at 72 °F (NTP, 1992)"
2310,7956.0,C1(=O)NC(=O)NC(=O)N1,"0.5 mL (NTP, 1992)","0.5 mL (NTP, 1992)"
2311,7957.0,CC(C)CC(CC(C)C)O,0.00 M,"INSOL IN WATER; SOLUBLE IN ALCOHOL, ETHER"
2312,7958.0,CC(C)CC(=O)CC(C)C,"Slightly soluble (NTP, 1992)","Slightly soluble (NTP, 1992)"
2313,7959.0,CC(C)CC(C)OC(=O)C,"0.08 % (NIOSH, 2016)","0.08 % (NIOSH, 2024)"
2314,7960.0,C1CCC(CC1)Br,0.01 M,
2315,7961.0,C1=CC=C(C=C1)Br,"less than 1 mg/mL at 68.9° F (NTP, 1992)","less than 1 mg/mL at 68.9 °F (NTP, 1992)"
2316,7962.0,CC1CCCCC1,"Insoluble (NIOSH, 2016)","Insoluble (NIOSH, 2024)"
2317,7963.0,CC1=CC=NC=C1,10.74 M,Miscible with water at 20 °C
2318,7964.0,C1=CC=C(C=C1)Cl,"less than 1 mg/mL at 68° F (NTP, 1992)","less than 1 mg/mL at 68 °F (NTP, 1992)"
2319,7965.0,C1CCC(CC1)N,"Very soluble (NTP, 1992)","Very soluble (NTP, 1992)"
2320,7966.0,C1CCC(CC1)O,"Soluble (NTP, 1992)","Soluble (NTP, 1992)"
2321,7967.0,C1CCC(=O)CC1,"50 to 100 mg/mL at 64° F (NTP, 1992)","50 to 100 mg/mL at 64 °F (NTP, 1992)"
2322,7969.0,C1=CC=C(C=C1)S,"0.08 % at 77° F (NIOSH, 2016)","0.08 % at 77 °F (NIOSH, 2024)"
2323,7970.0,CC1=CN=CC=C1,"Very soluble (NTP, 1992)","Very soluble (NTP, 1992)"
2324,7971.0,C1=CC(=CN=C1)O,0.35 M,
2325,7972.0,CN1CCOCC1,9.89 M,
2326,7973.0,C1=CC=NC(=C1)Br,0.13 M,
2327,7974.0,CC1CCCCN1,5.093e+004 mg/L @ 25 °C (est),Soluble in water
2328,7975.0,CC1=CC=CC=N1,"greater than or equal to 100 mg/mL at 68° F (NTP, 1992)","greater than or equal to 100 mg/mL at 68 °F (NTP, 1992)"
2329,7976.0,CC1=NC=CN=C1,10.62 M,1000 mg/mL at 20 °C
2330,7977.0,C1=CC=NC(=C1)Cl,0.18 M,"In water, 2.00X10+4 mg/L t 25 °C"
2331,7979.0,CC(=C)C(=O)OCCOCCOCCOC(=O)C(=C)C,> 10% in acetone,> 10% in acetone
2332,7981.0,CCCCOC(=O)CC(C)C,Insol in water; sol in most organic solvents,Insol in water; sol in most organic solvents
2333,7983.0,CCCCOC(=O)CCC,0.00 M,0.5 mg/mL at 20 °C
2334,7986.0,CCCCOC(=O)CCCCCCCCC(=O)OCCCC,1.27e-04 M,Soluble in ethyl ether
2335,7987.0,CCOCCOC(=O)CCCCC(=O)OCCOCC,0.01 M,
2336,7991.0,CCCCC(=O)O,"10 to 50 mg/mL at 72° F (NTP, 1992)","10 to 50 mg/mL at 72 °F (NTP, 1992)"
2337,7992.0,CC(C)COC=C,0.03 M,
2338,7993.0,CN(C)CCCN,"Soluble (NTP, 1992)","Soluble (NTP, 1992)"
2339,7996.0,CC(C)OCCO,"Miscible (NIOSH, 2016)","Miscible (NIOSH, 2024)"
2340,7997.0,CCCOC(=O)C,"2 % (NIOSH, 2016)","2 % (NIOSH, 2024)"
2341,7998.0,CCCOC(=O)Cl,"MISCIBLE WITH BENZENE, CHLOROFORM, ETHER","MISCIBLE WITH BENZENE, CHLOROFORM, ETHER"
2342,8001.0,C(CBr)CBr,0.01 M,1.68 g/L in water at 30 °C. Soluble in alcohol and ether
2343,8002.0,CCCCBr,0.01 M,"Slightly soluble in carbon tetrachloride; soluble in chloroform; miscible with ethanol, ether, acetone"
2344,8003.0,CCCCC,"less than 1 mg/mL at 70° F (NTP, 1992)","less than 1 mg/mL at 70 °F (NTP, 1992)"
2345,8004.0,CCCC=C,0.00 M,"Sol in all proportions in alcohol, ether, and benzene"
2346,8005.0,CCCCCl,"less than 1 mg/mL at 59° F (NTP, 1992)","less than 1 mg/mL at 59 °F (NTP, 1992)"
2347,8006.0,C(CCl)CBr,0.01 M,"Very sol in alc, ether, chloroform"
2348,8007.0,CCCCN,"Soluble (>=10 mg/ml) (NTP, 1992)","Soluble (>=10 mg/ml) (NTP, 1992)"
2349,8008.0,CCCC#N,"3 % at 77° F (NIOSH, 2016)","3 % at 77 °F (NIOSH, 2024)"
2350,8010.0,C(C#N)C#N,"greater than or equal to 100 mg/mL at 72.5° F (NTP, 1992)","greater than or equal to 100 mg/mL at 72.5 °F (NTP, 1992)"
2351,8011.0,C(CO)C#N,"greater than or equal to 100 mg/mL at 68° F (NTP, 1992)","greater than or equal to 100 mg/mL at 68 °F (NTP, 1992)"
2352,8012.0,CCCCS,"0.06 % (NIOSH, 2016)","0.06 % (NIOSH, 2024)"
2353,8013.0,C(CS)CS,"less than 1 mg/mL at 70° F (NTP, 1992)","less than 1 mg/mL at 70 °F (NTP, 1992)"
2354,8016.0,CNCCO,"Very soluble (NTP, 1992)","Very soluble (NTP, 1992)"
2355,8017.0,C(CO)NN,13.14 M,
2356,8019.0,COCCO,"greater than or equal to 100 mg/mL at 70° F (NTP, 1992)","greater than or equal to 100 mg/mL at 70 °F (NTP, 1992)"
2357,8020.0,COCOC,"33 % (NIOSH, 2016)","33 % (NIOSH, 2024)"
2358,8021.0,CCNCC,"greater than or equal to 100 mg/mL at 63° F (NTP, 1992)","greater than or equal to 100 mg/mL at 63 °F (NTP, 1992)"
2359,8022.0,CCN=C=O,"Miscible in ethanol, ether","Miscible in ethanol, ether"
2360,8023.0,CCOC=C,"In water, 7800 mg/L at 25 °C","In water, 7800 mg/L at 25 °C"
2361,8024.0,C=COC=C,0.08 M,
2362,8025.0,CCOC=O,"9 % at 64° F (NIOSH, 2016)","9 % at 64 °F (NIOSH, 2024)"
2363,8026.0,CCON=O,"Slightly soluble in water; decomposes in water; miscible with alcohol, ether","Slightly soluble in water; decomposes in water; miscible with alcohol, ether"
2364,8027.0,C1=CNC=C1,0.67 M,"Soluble in alcohol, ether and dilute acids. Also soluble in most organic chemicals."
2365,8028.0,C1CCOC1,"greater than or equal to 100 mg/mL at 68° F (NTP, 1992)","greater than or equal to 100 mg/mL at 68 °F (NTP, 1992)"
2366,8029.0,C1=COC=C1,"less than 1 mg/mL at 72° F (NTP, 1992)","less than 1 mg/mL at 72 °F (NTP, 1992)"
2367,8030.0,C1=CSC=C1,"less than 1 mg/mL at 75° F (NTP, 1992)","less than 1 mg/mL at 75 °F (NTP, 1992)"
2368,8031.0,CC(C)(CCC(C)(C)O)O,"SOL IN WATER; VERY SOL IN ALCOHOL, HOT BENZENE, CHLOROFORM","SOL IN WATER; VERY SOL IN ALCOHOL, HOT BENZENE, CHLOROFORM"
2369,8033.0,CC(C)(C)OOC(C)(C)C,"less than 1 mg/mL at 70° F (NTP, 1992)","less than 1 mg/mL at 70 °F (NTP, 1992)"
2370,8034.0,CC(C)CCC(=O)C,"0.5 % (NIOSH, 2016)","0.5 % (NIOSH, 2024)"
2371,8035.0,CC(=O)CCC(=O)C,"greater than or equal to 100 mg/mL at 72° F (NTP, 1992)","greater than or equal to 100 mg/mL at 72 °F (NTP, 1992)"
2372,8037.0,CN(C)CCN(C)C,"Soluble (NTP, 1992)","Soluble (NTP, 1992)"
2373,8038.0,CC(C)COC(=O)C,"0.6 % at 77° F (NIOSH, 2016)","0.6 % at 77 °F (NIOSH, 2024)"
2374,8039.0,C(=O)(N)NNC(=O)N,"less than 1 mg/mL at 66° F (NTP, 1992)","less than 1 mg/mL at 66 °F (NTP, 1992)"
2375,8040.0,CC(=O)OOC(=O)C,Slightly soluble in cold water,Slightly soluble in cold water
2376,8041.0,C=CC(=O)NCNC(=O)C=C,"0.1 to 1 mg/mL at 64° F (NTP, 1992)","0.1 to 1 mg/mL at 64 °F (NTP, 1992)"
2377,8042.0,CCCCCCCCCCCCCC(=O)OC(C)C,"Soluble in castor oil, cottonseed oil, acetone, chloroform, ethyl acetate, ethanol, toluene, and mineral oil; practically insoluble in glycerol, propylene glycol","Soluble in castor oil, cottonseed oil, acetone, chloroform, ethyl acetate, ethanol, toluene, and mineral oil; practically insoluble in glycerol, propylene glycol"
2378,8044.0,CCCCCCCCCCCCCCCCCC(=O)NCCNC(=O)CCCCCCCCCCCCCCCCC,Solubility in water: none,Solubility in water: none
2379,8048.0,CCCCCCCCCC(=O)OCC,7.93e-05 M,0.0159 mg/mL at 25 °C
2380,8049.0,CCOC(=O)CCCCCCCCC(=O)OCC,3.10e-04 M,0.08 mg/mL at 20 °C
2381,8050.0,CCCCCCCCCC(=O)OC,2.36e-05 M,"Insol in water; very sol in ethyl alc, ether; slightly sol in chloroform, carbon tetrachloride"
2382,8051.0,CCCCCC(=O)C,"0.4 % (NIOSH, 2016)","0.4 % (NIOSH, 2024)"
2383,8052.0,CC(C)CCOC=O,3.5 mg/mL at 25 °C,3.5 mg/mL at 25 °C
2384,8053.0,CC(C)CCON=O,"less than 0.1 mg/mL at 64° F (NTP, 1992)","Decomposes (NTP, 1992)"
2385,8054.0,CC(=O)OCCOC,"greater than or equal to 100 mg/mL at 68° F (NTP, 1992)","greater than or equal to 100 mg/mL at 68 °F (NTP, 1992)"
2386,8056.0,C(CCBr)CBr,0.00 M,
2387,8057.0,CCCCCBr,8.41e-04 M,
2388,8058.0,CCCCCC,"less than 1 mg/mL at 61.7° F (NTP, 1992)","less than 1 mg/mL at 61.7 °F (NTP, 1992)"
2389,8059.0,C(CCCl)CCl,0.12 M,
2390,8060.0,CCCCCN,"Very soluble (NTP, 1992)","Very soluble (NTP, 1992)"
2391,8061.0,CCCCC#N,"1 to 5 mg/mL at 72.5° F (NTP, 1992)","1 to 5 mg/mL at 72.5 °F (NTP, 1992)"
2392,8062.0,C(CC#N)C#N,"50 to 100 mg/mL at 70° F (NTP, 1992)","50 to 100 mg/mL at 70 °F (NTP, 1992)"
2393,8063.0,CCCCC=O,"less than 1 mg/mL at 68° F (NTP, 1992)","less than 1 mg/mL at 68 °F (NTP, 1992)"
2394,8064.0,C(CCO)CO,"greater than or equal to 100 mg/mL at 73° F (NTP, 1992)","greater than or equal to 100 mg/mL at 73 °F (NTP, 1992)"
2395,8065.0,C(C=CCO)O,"VERY SOL IN WATER, ETHYL ALCOHOL, ACETONE; SPARINGLY SOL IN BENZENE","VERY SOL IN WATER, ETHYL ALCOHOL, ACETONE; SPARINGLY SOL IN BENZENE"
